Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	0	ClearEffect	9241					
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	0	PlayEffect	9237					
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	0	PlayEffect	9240					
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	0	PlayEffect	9241			1		
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	1	CanDoRun						
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	12	PlaySound	4001					
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	25	PlayEffectNoClear	9242	1			15	
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	25	UnbindEffect	9242					
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	2	26	ClearEffect	9244					
Động tác biểu cảm-Ngoại Trang Nam Cường Tráng-Cao	10016	3		StopSound	4001	5				
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	1		PlayEffectNoClear	9243				30	
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	1		UnbindEffect	9243					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	1		SetEventLoop	1					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	0	ClearEffect	9232					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	0	ClearEffect	9235					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	0	ClearEffect	9236					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	0	PlayEffect	9232					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	0	PlayEffect	9235					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	0	PlayEffect	9236			1		
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	0	PlaySound	4002					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	1	CanDoRun						
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	25	PlayEffectNoClear	9242	1			15	
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	25	UnbindEffect	9242					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	2	26	ClearEffect	9243					
Động tác biểu cảm-Ngoại Trang Nữ Tiêu Chuẩn-Cao	10017	3		StopSound	4002	5				
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	1		PlayEffectNoClear	9243				30	
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	1		UnbindEffect	9243					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	1		SetEventLoop	1					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	0	ClearEffect	9232					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	0	ClearEffect	9233					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	0	ClearEffect	9234					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	0	PlayEffect	9232					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	0	PlayEffect	9233					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	0	PlayEffect	9234			1		
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	0	PlaySound	4003					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	1	CanDoRun						
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	25	PlayEffectNoClear	9242	1			15	
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	25	UnbindEffect	9242					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	2	26	ClearEffect	9243					
Động tác biểu cảm-Ngoại Trang Nữ Loli-Cao	10018	3		StopSound	4003	5				
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	1		PlayEffectNoClear	9243				30	
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	1		UnbindEffect	9243					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	1		SetEventLoop	1					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	0	ClearEffect	9237					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	0	ClearEffect	9238					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	0	ClearEffect	9239					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	0	PlayEffect	9237					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	0	PlayEffect	9238					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	0	PlayEffect	9239			1		
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	0	PlaySound	4004					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	1	CanDoRun						
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	25	PlayEffectNoClear	9242	1			15	
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	25	UnbindEffect	9242					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	2	26	ClearEffect	9243					
Động tác biểu cảm-Ngoại Trang Nam Tiêu Chuẩn-Cao	10019	3		StopSound	4004	5				
Vũ Điệu Hawai	10020	2	1	CanDoRun						
Hawai-Dấu Chân (Nhỏ)	10021	1		SetEventLoop	1					
Hawai-Dấu Chân (Nhỏ)	10021	2	0	PlayEffectNoClear	9255	1			2	
Hawai-Dấu Chân (Lớn)	10022	1		SetEventLoop	1					
Hawai-Dấu Chân (Lớn)	10022	2	0	PlayEffectNoClear	9258	1			2	
Dấu Chân Hawai-Thiên Vương	10031	1		SetEventLoop	1					
Dấu Chân Hawai-Thiên Vương	10031	2	0	PlayEffect	9260		1			
Dấu Chân Hawai-Thiên Vương	10031	2	0	UnbindEffect	9260					
Dấu Chân Hawai-Thiên Vương	10031	2	10	PlayEffect	9259		1			
Dấu Chân Hawai-Thiên Vương	10031	2	10	UnbindEffect	9259					
Dấu Chân Hawai-Nga Mi	10032	1		SetEventLoop	1					
Dấu Chân Hawai-Nga Mi	10032	2	1	PlayEffect	9263		1			
Dấu Chân Hawai-Nga Mi	10032	2	1	UnbindEffect	9263					
Dấu Chân Hawai-Nga Mi	10032	2	7	PlayEffect	9263		1			
Dấu Chân Hawai-Nga Mi	10032	2	7	UnbindEffect	9263					
Dấu Chân Hawai-Nga Mi	10032	2	13	PlayEffect	9264		1			
Dấu Chân Hawai-Nga Mi	10032	2	13	UnbindEffect	9264					
Dấu Chân Hawai-Đào Hoa	10033	1		SetEventLoop	1					
Dấu Chân Hawai-Đào Hoa	10033	2	0	PlayEffect	9262		1			
Dấu Chân Hawai-Đào Hoa	10033	2	0	UnbindEffect	9262					
Dấu Chân Hawai-Đào Hoa	10033	2	9	PlayEffect	9261		1			
Dấu Chân Hawai-Đào Hoa	10033	2	9	UnbindEffect	9261					
Dấu Chân Hawai-Tiêu Dao	10034	1		SetEventLoop	1					
Dấu Chân Hawai-Tiêu Dao	10034	2	0	PlayEffect	9257		1			
Dấu Chân Hawai-Tiêu Dao	10034	2	0	UnbindEffect	9257					
Dấu Chân Hawai-Tiêu Dao	10034	2	9	PlayEffect	9256		1			
Dấu Chân Hawai-Tiêu Dao	10034	2	9	UnbindEffect	9256					
Dấu Chân Hawai-Võ Đang Nam	10035	1		SetEventLoop	1					
Dấu Chân Hawai-Võ Đang Nam	10035	2	2	PlayEffect	9257		1			
Dấu Chân Hawai-Võ Đang Nam	10035	2	2	UnbindEffect	9257					
Dấu Chân Hawai-Võ Đang Nam	10035	2	10	PlayEffect	9256		1			
Dấu Chân Hawai-Võ Đang Nam	10035	2	10	UnbindEffect	9256					
Dấu Chân Hawai-Võ Đang Nữ	10036	1		SetEventLoop	1					
Dấu Chân Hawai-Võ Đang Nữ	10036	2	3	PlayEffect	9264		1			
Dấu Chân Hawai-Võ Đang Nữ	10036	2	3	UnbindEffect	9264					
Dấu Chân Hawai-Võ Đang Nữ	10036	2	11	PlayEffect	9263		1			
Dấu Chân Hawai-Võ Đang Nữ	10036	2	11	UnbindEffect	9263					
Dấu Chân Hawai-Thiên Nhẫn	10037	1		SetEventLoop	1					
Dấu Chân Hawai-Thiên Nhẫn	10037	2	2	PlayEffect	9264		1			
Dấu Chân Hawai-Thiên Nhẫn	10037	2	2	UnbindEffect	9264					
Dấu Chân Hawai-Thiên Nhẫn	10037	2	10	PlayEffect	9263		1			
Dấu Chân Hawai-Thiên Nhẫn	10037	2	10	UnbindEffect	9263					
Dấu Chân Hawai-Thiếu Lâm	10038	1		SetEventLoop	1					
Dấu Chân Hawai-Thiếu Lâm	10038	2	0	PlayEffect	9260		1			
Dấu Chân Hawai-Thiếu Lâm	10038	2	0	UnbindEffect	9260					
Dấu Chân Hawai-Thiếu Lâm	10038	2	9	PlayEffect	9259		1			
Dấu Chân Hawai-Thiếu Lâm	10038	2	9	UnbindEffect	9259					
Dấu Chân Hawai-Thúy Yên	10039	1		SetEventLoop	1					
Dấu Chân Hawai-Thúy Yên	10039	2	1	PlayEffect	9264		1			
Dấu Chân Hawai-Thúy Yên	10039	2	1	UnbindEffect	9264					
Dấu Chân Hawai-Thúy Yên	10039	2	9	PlayEffect	9263		1			
Dấu Chân Hawai-Thúy Yên	10039	2	9	UnbindEffect	9263					
Dấu Chân Hawai-Đường Môn	10040	1		SetEventLoop	1					
Dấu Chân Hawai-Đường Môn	10040	2	0	PlayEffect	9257		1			
Dấu Chân Hawai-Đường Môn	10040	2	0	UnbindEffect	9257					
Dấu Chân Hawai-Đường Môn	10040	2	8	PlayEffect	9256		1			
Dấu Chân Hawai-Đường Môn	10040	2	8	UnbindEffect	9256					
Dấu Chân Hawai-Côn Lôn Nam	10041	1		SetEventLoop	1					
Dấu Chân Hawai-Côn Lôn Nam	10041	2	4	PlayEffect	9260		1			
Dấu Chân Hawai-Côn Lôn Nam	10041	2	4	UnbindEffect	9260					
Dấu Chân Hawai-Côn Lôn Nam	10041	2	13	PlayEffect	9259		1			
Dấu Chân Hawai-Côn Lôn Nam	10041	2	13	UnbindEffect	9259					
Dấu Chân Hawai-Côn Lôn Nữ	10042	1		SetEventLoop	1					
Dấu Chân Hawai-Côn Lôn Nữ	10042	2	0	PlayEffect	9263		1			
Dấu Chân Hawai-Côn Lôn Nữ	10042	2	0	UnbindEffect	9263					
Dấu Chân Hawai-Côn Lôn Nữ	10042	2	7	PlayEffect	9264		1			
Dấu Chân Hawai-Côn Lôn Nữ	10042	2	7	UnbindEffect	9264					
Dấu Chân Hawai-Cái Bang	10043	1		SetEventLoop	1					
Dấu Chân Hawai-Cái Bang	10043	2	2	PlayEffect	9260		1			
Dấu Chân Hawai-Cái Bang	10043	2	2	UnbindEffect	9260					
Dấu Chân Hawai-Cái Bang	10043	2	12	PlayEffect	9259		1			
Dấu Chân Hawai-Cái Bang	10043	2	12	UnbindEffect	9259					
Dấu Chân Hawai-Ngũ Độc	10044	1		SetEventLoop	1					
Dấu Chân Hawai-Ngũ Độc	10044	2	0	PlayEffect	9261		1			
Dấu Chân Hawai-Ngũ Độc	10044	2	0	UnbindEffect	9261					
Dấu Chân Hawai-Ngũ Độc	10044	2	9	PlayEffect	9262		1			
Dấu Chân Hawai-Ngũ Độc	10044	2	9	UnbindEffect	9262					
Dấu Chân Hawai-Tàng Kiếm	10045	1		SetEventLoop	1					
Dấu Chân Hawai-Tàng Kiếm	10045	2	3	PlayEffect	9257		1			
Dấu Chân Hawai-Tàng Kiếm	10045	2	3	UnbindEffect	9257					
Dấu Chân Hawai-Tàng Kiếm	10045	2	12	PlayEffect	9256		1			
Dấu Chân Hawai-Tàng Kiếm	10045	2	12	UnbindEffect	9256					
Dấu Chân Hawai-Trường Ca	10046	1		SetEventLoop	1					
Dấu Chân Hawai-Trường Ca	10046	2	2	PlayEffect	9264		1			
Dấu Chân Hawai-Trường Ca	10046	2	2	UnbindEffect	9264					
Dấu Chân Hawai-Trường Ca	10046	2	10	PlayEffect	9263		1			
Dấu Chân Hawai-Trường Ca	10046	2	10	UnbindEffect	9263					
Dấu Chân Hawai-Thiên Sơn-Nam	10047	1		SetEventLoop	1					
Dấu Chân Hawai-Thiên Sơn-Nam	10047	2	4	PlayEffect	9257		1			
Dấu Chân Hawai-Thiên Sơn-Nam	10047	2	4	UnbindEffect	9257					
Dấu Chân Hawai-Thiên Sơn-Nam	10047	2	13	PlayEffect	9256		1			
Dấu Chân Hawai-Thiên Sơn-Nam	10047	2	13	UnbindEffect	9256					
Dấu Chân Hawai-Thiên Sơn-Nữ	10048	1		SetEventLoop	1					
Dấu Chân Hawai-Thiên Sơn-Nữ	10048	2	4	PlayEffect	9264		1			
Dấu Chân Hawai-Thiên Sơn-Nữ	10048	2	4	UnbindEffect	9264					
Dấu Chân Hawai-Thiên Sơn-Nữ	10048	2	12	PlayEffect	9263		1			
Dấu Chân Hawai-Thiên Sơn-Nữ	10048	2	12	UnbindEffect	9263					
Dấu Chân Hawai-Bá Đao Nam	10049	1		SetEventLoop	1					
Dấu Chân Hawai-Bá Đao Nam	10049	2	3	PlayEffect	9260		1			
Dấu Chân Hawai-Bá Đao Nam	10049	2	3	UnbindEffect	9260					
Dấu Chân Hawai-Bá Đao Nam	10049	2	12	PlayEffect	9259		1			
Dấu Chân Hawai-Bá Đao Nam	10049	2	12	UnbindEffect	9259					
Dấu Chân Hawai-Bá Đao Nữ	10050	1		SetEventLoop	1					
Dấu Chân Hawai-Bá Đao Nữ	10050	2	3	PlayEffect	9261		1			
Dấu Chân Hawai-Bá Đao Nữ	10050	2	3	UnbindEffect	9261					
Dấu Chân Hawai-Bá Đao Nữ	10050	2	11	PlayEffect	9262		1			
Dấu Chân Hawai-Bá Đao Nữ	10050	2	11	UnbindEffect	9262					
Dấu Chân Hawai-Hoa Sơn Nam	10051	1		SetEventLoop	1					
Dấu Chân Hawai-Hoa Sơn Nam	10051	2	3	PlayEffect	9257		1			
Dấu Chân Hawai-Hoa Sơn Nam	10051	2	3	UnbindEffect	9257					
Dấu Chân Hawai-Hoa Sơn Nam	10051	2	11	PlayEffect	9256		1			
Dấu Chân Hawai-Hoa Sơn Nam	10051	2	11	UnbindEffect	9256					
Dấu Chân Hawai-Hoa Sơn Nữ	10052	1		SetEventLoop	1					
Dấu Chân Hawai-Hoa Sơn Nữ	10052	2	3	PlayEffect	9264		1			
Dấu Chân Hawai-Hoa Sơn Nữ	10052	2	3	UnbindEffect	9264					
Dấu Chân Hawai-Hoa Sơn Nữ	10052	2	11	PlayEffect	9263		1			
Dấu Chân Hawai-Hoa Sơn Nữ	10052	2	11	UnbindEffect	9263					
Dấu Chân Hawai-Thiếu Lâm Chạy Nhanh	10061	1		SetEventLoop	1					
Dấu Chân Hawai-Thiếu Lâm Chạy Nhanh	10061	2	5	PlayEffect	9260		1			
Dấu Chân Hawai-Thiếu Lâm Chạy Nhanh	10061	2	5	UnbindEffect	9260					
Dấu Chân Hawai-Thiếu Lâm Chạy Nhanh	10061	2	16	PlayEffect	9259		1			
Dấu Chân Hawai-Thiếu Lâm Chạy Nhanh	10061	2	16	UnbindEffect	9259					
Đồ Chơi-Khua Chiêng	10062	1		SetEventLoop	1					
Đồ Chơi-Khua Chiêng	10062	2	8	PlaySound	1004					
Đồ Chơi-Khua Chiêng	10062	3		StopSound	1004	5				
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	1		PlayEffectNoClear	9280				15	
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	1		UnbindEffect	9280					
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	1		SetEventLoop	1					
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	2	0	ClearEffect	9277					
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	2	0	ClearEffect	9278					
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	2	0	ClearEffect	9279					
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	2	0	PlayEffect	9277			1		
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	2	0	PlayEffect	9278			2		
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	2	0	PlayEffect	9279					
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	2	0	PlaySound	4005					
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	2	1	CanDoRun						
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	3		ClearEffect	9280					
Động tác-Thời Trang Mùa Thu 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10063	3		StopSound	4005	5				
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	1		PlayEffectNoClear	9286				15	
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	1		UnbindEffect	9286					
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	1		SetEventLoop	1					
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	2	0	ClearEffect	9281					
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	2	0	ClearEffect	9282					
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	2	0	ClearEffect	9284					
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	2	0	PlayEffect	9281			1		
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	2	0	PlayEffect	9282			2		
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	2	0	PlayEffect	9284					
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	2	0	PlaySound	4006					
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	2	1	CanDoRun						
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	3		ClearEffect	9286					
Động tác-Thời Trang Mùa Thu 2018-Nữ Tiêu Chuẩn	10064	3		StopSound	4006	5				
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	1		PlayEffectNoClear	9285				15	
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	1		UnbindEffect	9285					
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	1		SetEventLoop	1					
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	2	0	ClearEffect	9281					
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	2	0	ClearEffect	9282					
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	2	0	ClearEffect	9283					
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	2	0	PlayEffect	9281			1		
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	2	0	PlayEffect	9282			2		
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	2	0	PlayEffect	9283					
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	2	0	PlaySound	4006					
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	2	1	CanDoRun						
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	3		ClearEffect	9285					
Động tác-Thời Trang Mùa Thu 2018-Nữ Loli	10065	3		StopSound	4006	5				
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	1		PlayEffectNoClear	9290				15	
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	1		UnbindEffect	9290					
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	1		SetEventLoop	1					
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	2	0	ClearEffect	9287					
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	2	0	ClearEffect	9288					
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	2	0	ClearEffect	9289					
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	2	0	PlayEffect	9287			1		
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	2	0	PlayEffect	9288			2		
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	2	0	PlayEffect	9289					
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	2	0	PlaySound	4007					
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	2	1	CanDoRun						
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	3		ClearEffect	9290					
Động tác-Thời Trang Mùa Đông 2018-Nam Tiêu Chuẩn, Nam Cường Tráng	10066	3		StopSound	4007	5				
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	1		PlayEffectNoClear	9296				15	
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	1		UnbindEffect	9296					
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	1		SetEventLoop	1					
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	2	0	ClearEffect	9291					
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	2	0	ClearEffect	9292					
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	2	0	ClearEffect	9294					
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	2	0	PlayEffect	9291			1		
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	2	0	PlayEffect	9292			2		
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	2	0	PlayEffect	9294					
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	2	0	PlaySound	4008					
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	2	1	CanDoRun						
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	3		ClearEffect	9296					
Động tác-Thời Trang Mùa Đông 2018-Nữ Tiêu Chuẩn	10067	3		StopSound	4008	5				
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	1		PlayEffectNoClear	9295				15	
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	1		UnbindEffect	9295					
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	1		SetEventLoop	1					
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	2	0	ClearEffect	9291					
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	2	0	ClearEffect	9292					
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	2	0	ClearEffect	9293					
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	2	0	PlayEffect	9291			1		
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	2	0	PlayEffect	9292			2		
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	2	0	PlayEffect	9293					
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	2	0	PlaySound	4008					
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	2	1	CanDoRun						
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	3		ClearEffect	9295					
Động tác-Thời Trang Mùa Đông 2018-Nữ Loli	10068	3		StopSound	4008	5				
Động tác-Nam Cường Tráng Én Xuân 2019	10069	1		SetEventLoop	1					
Động tác-Nam Cường Tráng Én Xuân 2019	10069	2	0	PlaySound	4009					
Động tác-Nam Cường Tráng Én Xuân 2019	10069	2	0	ClearEffect	9314					
Động tác-Nam Cường Tráng Én Xuân 2019	10069	2	0	ClearEffect	9315					
Động tác-Nam Cường Tráng Én Xuân 2019	10069	2	0	ClearEffect	9316					
