GroupId	SaveId	Desc	Level	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	9	ignore_earth_resist_v	100	220		ignore_defense_v	240														
4069		Thuộc Tính Môn Khách Liễu Tiêu Đình	10	ignore_earth_resist_v	100	260		ignore_defense_v	260														
4070		Thuộc Tính Môn Khách Vô Tưởng	1	ignore_fire_resist_v	100	25		lifereplenish_p	8														
4070		Thuộc Tính Môn Khách Vô Tưởng	2	ignore_fire_resist_v	100	32		lifereplenish_p	10														
4070		Thuộc Tính Môn Khách Vô Tưởng	3	ignore_fire_resist_v	100	38		lifereplenish_p	12														
4070		Thuộc Tính Môn Khách Vô Tưởng	4	ignore_fire_resist_v	100	45		lifereplenish_p	14														
4070		Thuộc Tính Môn Khách Vô Tưởng	5	ignore_fire_resist_v	100	60		lifereplenish_p	16														
4070		Thuộc Tính Môn Khách Vô Tưởng	6	ignore_fire_resist_v	100	100		lifereplenish_p	18														
4070		Thuộc Tính Môn Khách Vô Tưởng	7	ignore_fire_resist_v	100	140		lifereplenish_p	20														
4070		Thuộc Tính Môn Khách Vô Tưởng	8	ignore_fire_resist_v	100	180		lifereplenish_p	22														
4070		Thuộc Tính Môn Khách Vô Tưởng	9	ignore_fire_resist_v	100	220		lifereplenish_p	24														
4070		Thuộc Tính Môn Khách Vô Tưởng	10	ignore_fire_resist_v	100	260		lifereplenish_p	26														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	1	ignore_metal_resist_v	100	25		add_seriesstate_rate_v	80														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	2	ignore_metal_resist_v	100	32		add_seriesstate_rate_v	100														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	3	ignore_metal_resist_v	100	38		add_seriesstate_rate_v	120														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	4	ignore_metal_resist_v	100	45		add_seriesstate_rate_v	140														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	5	ignore_metal_resist_v	100	60		add_seriesstate_rate_v	160														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	6	ignore_metal_resist_v	100	100		add_seriesstate_rate_v	180														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	7	ignore_metal_resist_v	100	140		add_seriesstate_rate_v	200														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	8	ignore_metal_resist_v	100	180		add_seriesstate_rate_v	220														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	9	ignore_metal_resist_v	100	220		add_seriesstate_rate_v	240														
4071		Thuộc Tính Môn Khách Lý Điềm Nhi	10	ignore_metal_resist_v	100	260		add_seriesstate_rate_v	260														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	1	ignore_water_resist_v	100	25		defense_v	80														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	2	ignore_water_resist_v	100	32		defense_v	100														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	3	ignore_water_resist_v	100	38		defense_v	120														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	4	ignore_water_resist_v	100	45		defense_v	140														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	5	ignore_water_resist_v	100	60		defense_v	160														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	6	ignore_water_resist_v	100	100		defense_v	180														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	7	ignore_water_resist_v	100	140		defense_v	200														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	8	ignore_water_resist_v	100	180		defense_v	220														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	9	ignore_water_resist_v	100	220		defense_v	240														
4072		Thuộc Tính Môn Khách Lý Thiên Mục	10	ignore_water_resist_v	100	260		defense_v	260														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	1	ignore_metal_resist_v	100	25		add_seriesstate_rate_v	80														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	2	ignore_metal_resist_v	100	32		add_seriesstate_rate_v	100														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	3	ignore_metal_resist_v	100	38		add_seriesstate_rate_v	120														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	4	ignore_metal_resist_v	100	45		add_seriesstate_rate_v	140														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	5	ignore_metal_resist_v	100	60		add_seriesstate_rate_v	160														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	6	ignore_metal_resist_v	100	100		add_seriesstate_rate_v	180														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	7	ignore_metal_resist_v	100	140		add_seriesstate_rate_v	200														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	8	ignore_metal_resist_v	100	180		add_seriesstate_rate_v	220														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	9	ignore_metal_resist_v	100	220		add_seriesstate_rate_v	240														
4073		Thuộc Tính Môn Khách Hoàn Nhan Tương	10	ignore_metal_resist_v	100	260		add_seriesstate_rate_v	260														
4074		Thuộc Tính Môn Khách Huyền Từ (Tạm chưa có)	1	ignore_wood_resist_v	100	25		recover_life_v	1	75													
4075		Thuộc Tính Môn Khách Doãn Tiêu Vũ (Tạm chưa có)	1	ignore_fire_resist_v	100	25		lifereplenish_p	1														
4076		Thuộc Tính Môn Khách Cổ Yên Nhiên (Tạm chưa có)	1	ignore_earth_resist_v	100	25		ignore_defense_v	1														
4077		Thuộc Tính Môn Khách Tống Thu Thạch (Tạm chưa có)	1	ignore_water_resist_v	100	25		defense_v	1														
4078		Thuộc Tính Môn Khách Thạch Hiên Viên (Tạm chưa có)	1	ignore_metal_resist_v	100	25		add_seriesstate_rate_v	1														
4079		Thuộc Tính Môn Khách Đường Hiểu (Tạm chưa có)	1	ignore_earth_resist_v	100	25		ignore_defense_v	1														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	1	ignore_earth_resist_v	100	25		ignore_defense_v	80														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	2	ignore_earth_resist_v	100	32		ignore_defense_v	100														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	3	ignore_earth_resist_v	100	38		ignore_defense_v	120														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	4	ignore_earth_resist_v	100	45		ignore_defense_v	140														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	5	ignore_earth_resist_v	100	60		ignore_defense_v	160														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	6	ignore_earth_resist_v	100	100		ignore_defense_v	180														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	7	ignore_earth_resist_v	100	140		ignore_defense_v	200														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	8	ignore_earth_resist_v	100	180		ignore_defense_v	220														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	9	ignore_earth_resist_v	100	220		ignore_defense_v	240														
4080		Thuộc Tính Môn Khách Song Thủ Dị Thú	10	ignore_earth_resist_v	100	260		ignore_defense_v	260														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	1	ignore_metal_resist_v	100	25		add_seriesstate_rate_v	80														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	2	ignore_metal_resist_v	100	32		add_seriesstate_rate_v	100														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	3	ignore_metal_resist_v	100	38		add_seriesstate_rate_v	120														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	4	ignore_metal_resist_v	100	45		add_seriesstate_rate_v	140														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	5	ignore_metal_resist_v	100	60		add_seriesstate_rate_v	160														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	6	ignore_metal_resist_v	100	100		add_seriesstate_rate_v	180														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	7	ignore_metal_resist_v	100	140		add_seriesstate_rate_v	200														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	8	ignore_metal_resist_v	100	180		add_seriesstate_rate_v	220														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	9	ignore_metal_resist_v	100	220		add_seriesstate_rate_v	240														
4081		Thuộc Tính Môn Khách Bôn Diệm Báo Vương	10	ignore_metal_resist_v	100	260		add_seriesstate_rate_v	260														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	1	ignore_water_resist_v	100	25		defense_v	80														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	2	ignore_water_resist_v	100	32		defense_v	100														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	3	ignore_water_resist_v	100	38		defense_v	120														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	4	ignore_water_resist_v	100	45		defense_v	140														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	5	ignore_water_resist_v	100	60		defense_v	160														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	6	ignore_water_resist_v	100	100		defense_v	180														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	7	ignore_water_resist_v	100	140		defense_v	200														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	8	ignore_water_resist_v	100	180		defense_v	220														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	9	ignore_water_resist_v	100	220		defense_v	240														
4082		Thuộc Tính Môn Khách Cửu Vĩ Hồ Vương	10	ignore_water_resist_v	100	260		defense_v	260														
4083		Thuộc Tính Môn Khách Đường Tiêu	1	ignore_earth_resist_v	100	25		ignore_defense_v	80														
4083		Thuộc Tính Môn Khách Đường Tiêu	2	ignore_earth_resist_v	100	32		ignore_defense_v	100														
4083		Thuộc Tính Môn Khách Đường Tiêu	3	ignore_earth_resist_v	100	38		ignore_defense_v	120														
4083		Thuộc Tính Môn Khách Đường Tiêu	4	ignore_earth_resist_v	100	45		ignore_defense_v	140														
4083		Thuộc Tính Môn Khách Đường Tiêu	5	ignore_earth_resist_v	100	60		ignore_defense_v	160														
4083		Thuộc Tính Môn Khách Đường Tiêu	6	ignore_earth_resist_v	100	100		ignore_defense_v	180														
4083		Thuộc Tính Môn Khách Đường Tiêu	7	ignore_earth_resist_v	100	140		ignore_defense_v	200														
4083		Thuộc Tính Môn Khách Đường Tiêu	8	ignore_earth_resist_v	100	180		ignore_defense_v	220														
4083		Thuộc Tính Môn Khách Đường Tiêu	9	ignore_earth_resist_v	100	220		ignore_defense_v	240														
4083		Thuộc Tính Môn Khách Đường Tiêu	10	ignore_earth_resist_v	100	260		ignore_defense_v	260														
4084		Thuộc Tính Môn Khách Tử Hiên	1	ignore_earth_resist_v	100	25		ignore_defense_v	80														
4084		Thuộc Tính Môn Khách Tử Hiên	2	ignore_earth_resist_v	100	32		ignore_defense_v	100														
4084		Thuộc Tính Môn Khách Tử Hiên	3	ignore_earth_resist_v	100	38		ignore_defense_v	120														
4084		Thuộc Tính Môn Khách Tử Hiên	4	ignore_earth_resist_v	100	45		ignore_defense_v	140														
4084		Thuộc Tính Môn Khách Tử Hiên	5	ignore_earth_resist_v	100	60		ignore_defense_v	160														
4084		Thuộc Tính Môn Khách Tử Hiên	6	ignore_earth_resist_v	100	100		ignore_defense_v	180														
4084		Thuộc Tính Môn Khách Tử Hiên	7	ignore_earth_resist_v	100	140		ignore_defense_v	200														
4084		Thuộc Tính Môn Khách Tử Hiên	8	ignore_earth_resist_v	100	180		ignore_defense_v	220														
4084		Thuộc Tính Môn Khách Tử Hiên	9	ignore_earth_resist_v	100	220		ignore_defense_v	240														
4084		Thuộc Tính Môn Khách Tử Hiên	10	ignore_earth_resist_v	100	260		ignore_defense_v	260														
4085		Thuộc Tính Môn Khách Tường Vi	1	ignore_water_resist_v	100	25		defense_v	80														
4085		Thuộc Tính Môn Khách Tường Vi	2	ignore_water_resist_v	100	32		defense_v	100														
4085		Thuộc Tính Môn Khách Tường Vi	3	ignore_water_resist_v	100	38		defense_v	120														
4085		Thuộc Tính Môn Khách Tường Vi	4	ignore_water_resist_v	100	45		defense_v	140														
4085		Thuộc Tính Môn Khách Tường Vi	5	ignore_water_resist_v	100	60		defense_v	160														
4085		Thuộc Tính Môn Khách Tường Vi	6	ignore_water_resist_v	100	100		defense_v	180														
4085		Thuộc Tính Môn Khách Tường Vi	7	ignore_water_resist_v	100	140		defense_v	200														
4085		Thuộc Tính Môn Khách Tường Vi	8	ignore_water_resist_v	100	180		defense_v	220														
4085		Thuộc Tính Môn Khách Tường Vi	9	ignore_water_resist_v	100	220		defense_v	240														
4085		Thuộc Tính Môn Khách Tường Vi	10	ignore_water_resist_v	100	260		defense_v	260														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	1	ignore_earth_resist_v	100	25		ignore_defense_v	80														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	2	ignore_earth_resist_v	100	32		ignore_defense_v	100														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	3	ignore_earth_resist_v	100	38		ignore_defense_v	120														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	4	ignore_earth_resist_v	100	45		ignore_defense_v	140														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	5	ignore_earth_resist_v	100	60		ignore_defense_v	160														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	6	ignore_earth_resist_v	100	100		ignore_defense_v	180														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	7	ignore_earth_resist_v	100	140		ignore_defense_v	200														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	8	ignore_earth_resist_v	100	180		ignore_defense_v	220														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	9	ignore_earth_resist_v	100	220		ignore_defense_v	240														
4086		Thuộc Tính Môn Khách Trác Phi Phàm	10	ignore_earth_resist_v	100	260		ignore_defense_v	260														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	1	ignore_metal_resist_v	100	25		add_seriesstate_rate_v	80														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	2	ignore_metal_resist_v	100	32		add_seriesstate_rate_v	100														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	3	ignore_metal_resist_v	100	38		add_seriesstate_rate_v	120														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	4	ignore_metal_resist_v	100	45		add_seriesstate_rate_v	140														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	5	ignore_metal_resist_v	100	60		add_seriesstate_rate_v	160														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	6	ignore_metal_resist_v	100	100		add_seriesstate_rate_v	180														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	7	ignore_metal_resist_v	100	140		add_seriesstate_rate_v	200														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	8	ignore_metal_resist_v	100	180		add_seriesstate_rate_v	220														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	9	ignore_metal_resist_v	100	220		add_seriesstate_rate_v	240														
4087		Thuộc Tính Môn Khách Nguyệt Minh Dao	10	ignore_metal_resist_v	100	260		add_seriesstate_rate_v	260														
4088		Thuộc Tính Môn Khách Nam Cung Thái Hồng	1	ignore_metal_resist_v	100	25		add_seriesstate_rate_v	80														
4088		Thuộc Tính Môn Khách Nam Cung Thái Hồng	2	ignore_metal_resist_v	100	32		add_seriesstate_rate_v	100														
4088		Thuộc Tính Môn Khách Nam Cung Thái Hồng	3	ignore_metal_resist_v	100	38		add_seriesstate_rate_v	120														
4088		Thuộc Tính Môn Khách Nam Cung Thái Hồng	4	ignore_metal_resist_v	100	45		add_seriesstate_rate_v	140														
4088		Thuộc Tính Môn Khách Nam Cung Thái Hồng	5	ignore_metal_resist_v	100	60		add_seriesstate_rate_v	160														
4088		Thuộc Tính Môn Khách Nam Cung Thái Hồng	6	ignore_metal_resist_v	100	100		add_seriesstate_rate_v	180														
4088		Thuộc Tính Môn Khách Nam Cung Thái Hồng	7	ignore_metal_resist_v	100	140		add_seriesstate_rate_v	200														
4088		Thuộc Tính Môn Khách Nam Cung Thái Hồng	8	ignore_metal_resist_v	100	180		add_seriesstate_rate_v	220														
4088		Thuộc Tính Môn Khách Nam Cung Thái Hồng	9	ignore_metal_resist_v	100	220		add_seriesstate_rate_v	240														
