nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
3013	3013	633	633	Võ Thần Điện là nơi chứng tỏ thực lực bản thân, thông qua khiêu chiến để tăng thứ bậc giang hồ của bản thân! Để gặt hái nhiều vinh quang, bản thân phải nỗ lực nhiều mới được!					
3014	3014		622	Muốn bái kiến các hiệp khách cần phải tốn nhiều của cải, dùng Nguyên Bảo để chiêu mộ các võ lâm cao thủ ẩn thân xuống núi giúp ngươi chinh chiến giang hồ!					
3015	3015		622	Có thể dùng Tư Chất Đơn để tăng tư chất Đồng Hành, tăng tư chất sẽ tăng thuộc tính cơ bản của Đồng Hành, không cần lo lắng thời gian dùng, khi dùng sẽ bổ sung lại thuộc tính cơ bản trước đây!					
3016	3016		622	Đồng hành là người bạn cùng hành tẩu giang hồ, chỉ cần có sách kỹ năng là đồng hành có thể học tập kỹ năng, mỗi sách chỉ dùng cho [FFFE0D]1 đồng hành[-], sau khi học sách sẽ biến mất.					
3017	3017		622	Đồng hành sau khi học kỹ năng sẽ ngày càng lợi hại, phiêu bạt giang hồ cũng dễ dàng hơn.					
3018	3018	88	88	Quân Hàm là tiêu chuẩn đánh giá công bằng nhất của võ lâm, cũng là mục tiêu theo đuổi của các đại hiệp giang hồ!「Siêu Phàm」là bậc 1, tuy là bậc khởi đầu nhưng cũng không đơn giản. Sở dĩ đặt tên Quân Hàm là「Siêu Phàm Thoát Tục」vì mong muốn người được Quân Hàm này sẽ xứng đáng với Quân Hàm của mình!					
3019	3019	625	625	Vượt [FFFE0D]chương[-] có thể mở khóa tìm chương tương ứng, hoàn thành có thể nhận [FFFE0D]phần thưởng phong phú.[-]					
3020	3020	99	99	Trong giang hồ nhiều người võ công cao cường, phải thông qua rèn luyện cùng họ mới có thể vang danh thiên hạ! Hãy khiêu chiến đi!					
3021	3021		626	Chỉ có thể khảm lên [FFFE0D]trang bị ở vị trí chỉ định[-] để tăng thuộc tính, hãy nhớ khảm Đá Hồn nhé!					
3022	3022		626	Thế nào? Có phải cảm thấy trang bị được khảm Đá Hồn đã mạnh hơn rất nhiều phải không? Có Đá Hồn phù hợp thì phải khảm kịp thời nhé.					
3023	3023		88	Mỗi ngày vào [FFFE0D]12:30-13:00[-] và [FFFE0D]19:30-20:00[-],「Minh Chủ Võ Lâm」Độc Cô Kiếm sẽ hiện thân cùng các đại hiệp tỷ thí, đừng quên đến khiêu chiến!					
3024	3024	623	623	Mỗi Tàng Bảo Đồ đều ghi chép thông tin kho báu hoặc bảo vật có thể đào được, đại hiệp đừng bỏ lỡ!					
3025	3025		97	Bọn đạo tặc này làm ác khắp nơi, ngươi giúp diệt trừ chúng đúng là tạo phúc cho bá tánh.					
3026	3026	1350	1350	Nhiệm vụ Vấn Đáp có thể tăng kiến thức võ lâm và nhận phần thưởng, nhớ tham gia mỗi ngày.					
3027	3027	631	631	Bày bán có thể bán đồ mà mình không cần để lấy Nguyên Bảo! Hệ thống sẽ thu phí thủ tục!					
3028	3028	694	694	Diệt quái ở [FFFE0D]bản đồ dã ngoại[-] mới nhận được thưởng EXP. Dùng [FFFE0D]Tu Luyện Châu[-] mở tu luyện để nhận EXP đánh quái [FFFE0D]x10[-] và vật phẩm rơi!					
3029	3029	630	630	Xem ra ngươi đã biết sự tàn khốc của chiến trường, phải trải qua thử thách khốc liệt mới mạnh lên được! Hãy cùng chiến hữu, cống hiến vì thế lực mình đã chọn!					
3030	3030		623	Thu thập đủ「Lông Sói」,「Chu Sa」,「La Bàn」,「Quy Giáp」,「Tơ Lụa」có thể ghép Tàng Bảo Đồ-Cao!					
3031	3031	92	92	Có thể truyền công cho thành viên bang hội hoặc nhận thành viên bang hội truyền công. Hoàn thành, người được truyền công và người truyền công sẽ nhận nhiều EXP, đừng bỏ lỡ!					
3032	3032	89	89	Mỗi ngày ở thời gian nhất định, các danh tướng sẽ xuất hiện trên bản đồ chỉ định, tiêu diệt sẽ nhận nhiều thưởng!					
3033	3033	190	190	Hoàn thành nhiệm vụ của Vạn Kim Tài có thể nhận nhiều Bạc!					
3034	3034		89	Mỗi ngày vào thời gian nhất định ở bản đồ luyện công Lv20 trở lên sẽ xuất hiện Thủ Lĩnh Dã Thú, tiêu diệt chúng sẽ nhận thưởng cao!					
3035	3035	1529	1529	Lăng Tuyệt Phong là nơi thần bí nhất giang hồ, nhiều chuyện kỳ lạ xảy ra, khá nguy hiểm nhưng phần thưởng rất phong phú!					
3036	3036	1528	1528	Trong giang hồ có rất nhiều đại hiệp như ngươi, hãy tiêu diệt họ để chứng minh bản thân!					
3037	3037		622	Đồng hành là trợ thủ đắc lực khi hành tẩu giang hồ, căn cứ sức mạnh cơ bản từ cao đến thấp gồm [e6d012]Cấp SSS[-]→[ff8f06]Cấp SS[-]→[ff578c]Cấp S[-]→[aa62fc]Cấp A[-]→[11adf6]Cấp B[-]→[64db00]Cấp C[-], giúp đỡ đại hiệp trong những trường hợp khác nhau, một số trường hợp có thể xuất chiến [FFFE0D]2 đồng hành[-], một số trường hợp có thể xuất chiến [FFFE0D]4 đồng hành[-]!					
3038	3038		622	Thế nào? Bình EXP công hiệu không? Nếu xuất chiến cùng đồng hành tốt, đừng quên cho chúng dùng Bình EXP đấy!					
3050	3050		413	Nghe phụ thân nói, võ công thiên hạ chia thành ngũ hành, chúng có sự [FFFE0D]tương khắc[-], [FFFE0D]Kim khắc Mộc[-], [FFFE0D]Mộc khắc Thổ[-], [FFFE0D]Thổ khắc Thủy[-], [FFFE0D]Thủy khắc Hỏa[-], [FFFE0D]Hỏa khắc Kim[-].					
3050	3050		413	[FFFE0D]Thiên Vương, Thiếu Lâm, Tàng Kiếm, Bá Đao là Hệ Kim[-], [FFFE0D]Tiêu Dao, Đường Môn, Ngũ Độc, Hoa Sơn là Mộc[-], [FFFE0D]Nga Mi, Thúy Yên, Thiên Sơn là Thủy[-], [FFFE0D]Thiên Nhẫn, Đào Hoa, Cái Bang, Minh Giáo là Hỏa[-], [FFFE0D]Võ Đang, Côn Lôn, Trường Ca là Thổ[-], kiềm chế lẫn nhau, nếu khắc chế đối phương thì sát thương tăng và sát thương nhận phải giảm, hãy thử tấn công [FFFE0D]Rối Hệ Thổ không tăng không giảm[-]					
3051	3051		413	[FFFE0D]Thiên Vương, Thiếu Lâm, Tàng Kiếm, Bá Đao là hệ Kim[-], với mục tiêu sát thương [FFFE0D]Hệ Kim[-], [FFFE0D]Hệ Thủy[-], [FFFE0D]Hệ Thổ[-] đều như nhau, sẽ không tăng, cũng không giảm sát thương phải chịu, hãy thử tấn công [FFFE0D]Rối Hệ Mộc[-].					
3052	3052		413	[FFFE0D]Thiên Vương, Thiếu Lâm, Tàng Kiếm, Bá Đao là hệ Kim[-], với mục tiêu sát thương [FFFE0D]Hệ Mộc sẽ tăng sát thương[-], và [FFFE0D]sát thương phải chịu hệ Mộc sẽ giảm[-], hãy thử tấn công [FFFE0D]Rối Hệ Hỏa[-].					
3053	3053		413	[FFFE0D]Thiên Vương, Thiếu Lâm, Tàng Kiếm, Bá Đao là hệ Kim[-], với mục tiêu [FFFE0D]Hệ Hỏa sẽ giảm sát thương[-], và [FFFE0D] sát thương phải chịu hệ Hỏa sẽ tăng[-], đã giới thiệu xong cơ bản về Ngũ Hành, hãy về chỗ ta đã.					
3054	3054		413	Trải qua nhiều trận huấn luyện, xem ra ngươi đã có hiểu biết về Ngũ Hành rồi, tiếp theo ta sẽ thử khảo nghiệm ngươi!					
3055	3055		413	Bây giờ đã hiểu về Ngũ Hành rồi chứ? Ngũ Hành tương khắc là một trong những yếu tố ảnh hưởng đến thắng thua, gặp địch phải chú ý Ngũ Hành của đối phương, chọn ra đối thủ khắc chế đối phương!					
3060	3060		413	Nghe phụ thân nói, võ công thiên hạ chia thành ngũ hành, chúng có sự [FFFE0D]tương khắc[-], [FFFE0D]Kim khắc Mộc[-], [FFFE0D]Mộc khắc Thổ[-], [FFFE0D]Thổ khắc Thủy[-], [FFFE0D]Thủy khắc Hỏa[-], [FFFE0D]Hỏa khắc Kim[-].					
3060	3060		413	[FFFE0D]Thiên Vương, Thiếu Lâm, Tàng Kiếm, Bá Đao là Hệ Kim[-], [FFFE0D]Tiêu Dao, Đường Môn, Ngũ Độc, Hoa Sơn là Mộc[-], [FFFE0D]Nga Mi, Thúy Yên, Thiên Sơn là Thủy[-], [FFFE0D]Thiên Nhẫn, Đào Hoa, Cái Bang, Minh Giáo là Lửa[-], [FFFE0D]Võ Đang, Côn Lôn, Trường Ca là Thổ[-], kiềm chế lẫn nhau, nếu khắc chế đối phương thì sát thương tăng và sát thương nhận phải giảm, hãy thử tấn công [FFFE0D]Rối Hệ Thủy không tăng không giảm[-]					
3061	3061		413	[FFFE0D]Tiêu Dao, Đường Môn, Ngũ Độc, Hoa Sơn là hệ Mộc[-], sát thương đối với mục tiêu [FFFE0D]hệ Mộc[-], [FFFE0D]hệ Thủy[-], [FFFE0D]hệ Hỏa[-] giống nhau, không tăng, cũng không giảm sát thương phải chịu, hãy thử tấn công [FFFE0D]Rối Hệ Thổ[-].					
3062	3062		413	[FFFE0D]Tiêu Dao, Đường Môn, Ngũ Độc, Hoa Sơn là hệ Mộc[-], [FFFE0D]tăng sát thương gây cho mục tiêu hệ Thổ[-], đồng thời [FFFE0D]sát thương hệ Thổ phải chịu sẽ giảm[-], hãy thử tấn công [FFFE0D]Rối Hệ Kim[-].					
3063	3063		413	[FFFE0D]Tiêu Dao, Đường Môn, Ngũ Độc, Hoa Sơn là hệ Mộc[-], [FFFE0D]giảm sát thương đối với mục tiêu hệ Kim[-], [FFFE0D]tăng sát thương phải chịu[-], kiến thức Ngũ Hành cơ bản là như vậy!					
3064	3064		413	Trải qua nhiều trận huấn luyện, xem ra ngươi đã có hiểu biết về Ngũ Hành rồi, tiếp theo ta sẽ thử khảo nghiệm ngươi!					
3065	3065		413	Bây giờ đã hiểu về Ngũ Hành rồi chứ? Ngũ Hành tương khắc là một trong những yếu tố ảnh hưởng đến thắng thua, gặp địch phải chú ý Ngũ Hành của đối phương, chọn ra đối thủ khắc chế đối phương!					
3070	3070		413	Nghe phụ thân nói, võ công thiên hạ chia thành ngũ hành, chúng có sự [FFFE0D]tương khắc[-], [FFFE0D]Kim khắc Mộc[-], [FFFE0D]Mộc khắc Thổ[-], [FFFE0D]Thổ khắc Thủy[-], [FFFE0D]Thủy khắc Hỏa[-], [FFFE0D]Hỏa khắc Kim[-].					
3070	3070		413	[FFFE0D]Thiên Vương, Thiếu Lâm, Tàng Kiếm, Bá Đao là Hệ Kim[-], [FFFE0D]Tiêu Dao, Đường Môn, Ngũ Độc, Hoa Sơn là Mộc[-], [FFFE0D]Nga Mi, Thúy Yên, Thiên Sơn là Thủy[-], [FFFE0D]Thiên Nhẫn, Đào Hoa, Cái Bang, Minh Giáo là Lửa[-], [FFFE0D]Võ Đang, Côn Lôn, Trường Ca là Thổ[-], kiềm chế lẫn nhau, nếu khắc chế đối phương thì sát thương tăng và sát thương nhận phải giảm, hãy thử tấn công [FFFE0D]Rối Hệ Kim không tăng không giảm[-]					
3071	3071		413	[FFFE0D]Nga Mi, Thúy Yên, Thiên Sơn là hệ Thủy[-], gây sát thương cho hệ [FFFE0D]Kim[-], [FFFE0D]Mộc[-], [FFFE0D]Thủy[-] đều như nhau, không tăng không giảm. Giờ hãy tấn công [FFFE0D]Rối Hệ Hỏa[-].					
3072	3072		413	[FFFE0D]Nga Mi, Thúy Yên, Thiên Sơn là hệ Thủy[-], [FFFE0D]gây nhiều sát thương hơn cho hệ Hỏa[-], [FFFE0D]giảm sát thương phải chịu từ hệ Hỏa[-]. Giờ hãy tấn công [FFFE0D]Rối Hệ Thổ[-].					
3073	3073		413	[FFFE0D]Nga Mi, Thúy Yên, Thiên Sơn là hệ Thủy[-],  [FFFE0D]giảm sát thương gây cho hệ Thổ[-], [FFFE0D]tăng sát thương phải chịu từ hệ Thổ[-]. Kiến thức cơ bản là vậy, quay lại đây nào!					
3074	3074		413	Trải qua nhiều trận huấn luyện, xem ra ngươi đã có hiểu biết về Ngũ Hành rồi, tiếp theo ta sẽ thử khảo nghiệm ngươi!					
3075	3075		413	Bây giờ đã hiểu về Ngũ Hành rồi chứ? Ngũ Hành tương khắc là một trong những yếu tố ảnh hưởng đến thắng thua, gặp địch phải chú ý Ngũ Hành của đối phương, chọn ra đối thủ khắc chế đối phương!					
3080	3080		413	Nghe phụ thân nói, võ công thiên hạ chia thành ngũ hành, chúng có sự [FFFE0D]tương khắc[-], [FFFE0D]Kim khắc Mộc[-], [FFFE0D]Mộc khắc Thổ[-], [FFFE0D]Thổ khắc Thủy[-], [FFFE0D]Thủy khắc Hỏa[-], [FFFE0D]Hỏa khắc Kim[-].					
3080	3080		413	[FFFE0D]Thiên Vương, Thiếu Lâm, Tàng Kiếm, Bá Đao là Hệ Kim[-], [FFFE0D]Tiêu Dao, Đường Môn, Ngũ Độc, Hoa Sơn là Mộc[-], [FFFE0D]Nga Mi, Thúy Yên, Thiên Sơn là Thủy[-], [FFFE0D]Thiên Nhẫn, Đào Hoa, Cái Bang, Minh Giáo là Lửa[-], [FFFE0D]Võ Đang, Côn Lôn, Trường Ca là Thổ[-], kiềm chế lẫn nhau, nếu khắc chế đối phương thì sát thương tăng và sát thương nhận phải giảm, hãy thử tấn công [FFFE0D]Rối Hệ Mộc không tăng không giảm[-]					
3081	3081		413	[FFFE0D]Thiên Nhẫn, Đào Hoa, Cái Bang, Minh Giáo là Hệ Hỏa[-], gây sát thương cho mục tiêu [FFFE0D]Hệ Mộc[-], [FFFE0D]Hệ Hỏa[-], [FFFE0D]Hệ Thổ[-] đều như nhau, không tăng thêm, cũng không giảm sát thương bị chịu, kế tiếp chúng ta hãy thử tấn công [FFFE0D]Rối Hệ Kim[-].					
3082	3082		413	[FFFE0D]Thiên Nhẫn, Đào Hoa, Cái Bang, Minh Giáo là Hệ Hỏa[-], với [FFFE0D]mục tiêu Hệ Kim sẽ tăng sát thương[-], và [FFFE0D]giảm sát thương bị chịu từ Hệ Kim[-], kế tiếp chúng ta hãy thử tấn công [FFFE0D]Rối Hệ Thủy[-].					
3083	3083		413	[FFFE0D]Thiên Nhẫn, Đào Hoa, Cái Bang, Minh Giáo là Hệ Hỏa[-], với [FFFE0D]mục tiêu Hệ Thủy sẽ giảm sát thương[-], và [FFFE0D]sát thương bị chịu từ Hệ Thủy sẽ tăng[-], được rồi, đây chính là các kiến thức về ngũ hành, hãy đến bên ta đi.					
3084	3084		413	Trải qua nhiều trận huấn luyện, xem ra ngươi đã có hiểu biết về Ngũ Hành rồi, tiếp theo ta sẽ thử khảo nghiệm ngươi!					
3085	3085		413	Bây giờ đã hiểu về Ngũ Hành rồi chứ? Ngũ Hành tương khắc là một trong những yếu tố ảnh hưởng đến thắng thua, gặp địch phải chú ý Ngũ Hành của đối phương, chọn ra đối thủ khắc chế đối phương!					
3090	3090		413	Nghe phụ thân nói, võ công thiên hạ chia thành ngũ hành, chúng có sự [FFFE0D]tương khắc[-], [FFFE0D]Kim khắc Mộc[-], [FFFE0D]Mộc khắc Thổ[-], [FFFE0D]Thổ khắc Thủy[-], [FFFE0D]Thủy khắc Hỏa[-], [FFFE0D]Hỏa khắc Kim[-].					
3090	3090		413	[FFFE0D]Thiên Vương, Thiếu Lâm, Tàng Kiếm, Bá Đao là Hệ Kim[-], [FFFE0D]Tiêu Dao, Đường Môn, Ngũ Độc, Hoa Sơn là Mộc[-], [FFFE0D]Nga Mi, Thúy Yên, Thiên Sơn là Thủy[-], [FFFE0D]Thiên Nhẫn, Đào Hoa, Cái Bang, Minh Giáo là Hỏa[-], [FFFE0D]Võ Đang, Côn Lôn, Trường Ca là Thổ[-], kiềm chế lẫn nhau, nếu khắc chế đối phương thì sát thương tăng và sát thương nhận phải giảm, hãy thử tấn công [FFFE0D]Rối Hệ Hỏa không tăng không giảm[-]					
3091	3091		413	[FFFE0D]Võ Đang, Côn Lôn, Trường Ca thuộc hệ Thổ[-], gây sát thương lên mục tiêu [FFFE0D]Hệ Kim[-], [FFFE0D]Hệ Hỏa[-], [FFFE0D]Hệ Thổ[-] đều giống nhau, không tăng sát thương gây ra, cũng không giảm sát thương phải chịu, hãy thử tấn công [FFFE0D]Rối Hệ Thủy[-].					
