MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgRangeY	IgnoreDmgRange	DmgInterval	LifeTime	DelayDeleteFrame	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IsHitFloat
4570	Giang Trục Nguyệt Thiên_Kéo Lại	0	0	1	24				3							1											1																	
4571	Vân Sinh Kết Hải-Cao_Hiệu ứng kết thúc sát thương	0	0	1	24				30				14565														1																	
4601	Thiên Sơn Cầm Khúc	1	150	0	10				6				24601	34601						6051				30	1000	3	1																	
4602	Thiên Sơn Cầm Khúc 2	1	150	0	10				6				24602	34601						6051				30	1000	3	1																	
4603	Thiên Sơn Cầm Khúc 3	1	150	0	10				6				24603	34601						6051				30	1000	3	1																	
4604	Thiên Sơn Cầm Khúc 4	1	150	0	10				6				24604	34601						6051				30	1000	3	1																	
4606	Phi Yến Lăng Ba	1	80	0	6				10					34606	1										1000	3	1																	
4607	Phi Yến Lăng Ba_Hiệu ứng	1	60	0	6				13				24607				200							60			1						1											
4608	Ngân Bình Ngọc Toái	0	0	0	13				3	16			24609	34606											1000	3	1																	
4609	Ngân Bình Ngọc Toái_Số tầng Bùa Chú	0	0	0	13				3																		1																	
4611	Không Sơn Ngưng Vân	0	0	0	64				2		1																1																	
4613	Thủy Long Ngâm_Chính_Bùa Chú	1	80	0	8				15					34606	2										1000	3	1																	
4614	Thủy Long Ngâm_Hiệu quả	1	0	0	8				12				24614														1						1											
4616	Thiên Sơn Nộ Khí	0	0	0	64				5					34606											1000	3	1																	
4617	Thiên Sơn Nộ Khí_Phụ	0	0	0	64				5					34606											1000	3	1																	
4620	Phượng Thê Ngô Đồng_Bản Thân	0	0	1	24			10	76			1	14620	24620													1																	
4621	Thủy Long Ngâm_Sát thương	1	80	0	8				15					34606	2										1000	3	1																	
4624	Thủy Mộ Thiên Hoa	0	0	0	64				2																		1																	
4625	Thủy Mộ Thiên Hoa_Đồng đội	0	0	0	64				2																		1																	
4631	Hủy bỏ	0	0	0	64				5		1																1																	
4633	Hủy bỏ	0	0	0	64				5		1																1																	
4635	Cầm Sắt Hòa Minh_Phụ	0	0	1	15				3	12			14636	34601											1000	3	1																	
4703	Phi Nhẫn	1	15	1	13				100		1		1332	4332													1																	
4802	Nhâm Mạch-Khúc Cốt_Sát thương	0	0	1	15				3					3026											1000	3	1																	
4803	Nhâm Mạch-Khúc Cốt_Hiệu ứng	0	0	1	15				20				14803														1																	
4805	Đốc Mạch-Trường Cường_Sát thương	0	0	1	8				3					3026											1000	3	1																	
4806	Đốc Mạch-Trường Cường_Hiệu ứng	0	0	1	8				20				14806														1																	
4808	Xung Mạch-U Môn_BUFF	0	0	1	1				2																		1																	
4851	Võ Tắc Thiên-Đánh Thường	1	100	0	10				15					3025			40										1																	
4852	Võ Tắc Thiên Đánh Thường_Hiệu ứng	1	100	0	10				15				13920				40										1			80														
4853	Băng Lạnh	1	60	0	5				15																		1																	
4854	Băng Lạnh_Phụ	1	40	0	5				25		1		816	817													1																	
4856	Miễu Sát Ba Lãng	1	60	1	10				300				2777				180										1						1											
4857	Miễu Sát Ba Lãng_Phụ	1	60	1	10				300					3025			80										1																	
4858	Hiệu ứng truyền tống Nữ Đế	0	0	1	5				75				14858														1																	
4859	Thi triển Miễu Sát Ba Lãng	0	0	1	10				300				3308				80										1			80			1											
4864	Vạn Tiêu Thích Tâm	1	100	0	6				20				24008				-700										1																	
4865	Tử Vong Hồi Toàn	6	140	1	1				21				708											1			1								1			Khi loại là đạn xoay vòng thì điền 1, khi đạn quay về sẽ theo sau người chơi						
4866	Tử Vong Hồi Toàn_Phụ	6	140	1	8				21					3701			100							1			1								1			Khi loại là đạn xoay vòng thì điền 1, khi đạn quay về sẽ theo sau người chơi						
4868	Đánh Thường Sát Thương Cao	0	0	0	1				3					3021													1																	
4873	Báo động vòng tròn bán kính 1.5 ô_Điểm mục tiêu	0	0	1	16				30				1454				300																											
4901	Đại Phong Xa-Toàn Phong	1	20	1	6				60				62	3027													1																	
4904	Vòng Xoáy Tím	0	0	0	13				60				9013																															
4905	Tâm Lĩnh Hộ	0	0	1	16				5			1															1																	
5001	Bá Đao Đao Quyết	0	0	0	13				3					35001			126			6086					1000	3	1																	
5002	Bá Đao Đao Quyết 2	0	0	0	13				3					35001			126			6086					1000	3	1																	
5003	Bá Đao Đao Quyết 3	0	0	0	13				3					35001			126			6086					1000	3	1																	
5004	Bá Đao Đao Quyết 4	0	0	0	13				3					35001			126			6086					1000	3	1																	
5005	Hóa Huyết Kiếp Quang	0	0	0	20				3					35001			250								1000	3	1																	
5006	Hóa Huyết Kiếp Quang_Phụ 1_Tấn công liên quan sinh lực	0	0	0	20				3					35001			250								1000	3	1																	
5009	Hiệp Sơn Siêu Hải_Phụ. Đánh Lui	3	250	0	18				6			1																																
5010	Hiệp Sơn Siêu Hải_Phụ. Sát thương	3	250	0	18				12					35001											1000	3	1																	
5011	Nghịch Huyết Tiệt Mạch	0	0	0	30				3																1000	3	1																	
5012	Nghịch Huyết Tiệt Mạch_Duy trì đạn	2	250	1	5			107	106																		1																	
5013	Nghịch Huyết Tiệt Mạch_Đạn sát thương	0	0	1	5				3					35011											1000	3	1																	1
5016	Dục Huyết Đạo Phong. Mỗi 2 giây giảm chờ Hóa Huyết Kiếp Quang	3	250	1	13			30	91			1															1																	1
5020	Thiên Phong Đoạn Nhạc Trảm	0	0	0	64				5					34606											1000	3	1																	
5021	Thiên Phong Đoạn Nhạc Trảm_Phụ	0	0	0	64				5					34606											1000	3	1																	
5029	Bĩ Cực Thái Lai. Kích hoạt biểu hiện hồi sinh lực	3	250	0	3				3	15				266									1				1																	1
5032	Đạn chính Thừa Thắng Trục Bắc	0	0	0	64				3		1																																	
5050	Bí Kíp Hóa Huyết Kiếp Quang. Sinh lực thấp aoe	0	0	1	20				3					3024			250								1000	3	1																	
5054	Bí Kíp Nghịch Huyết Tiệt Mạch. Thi triển giảm tốc và giảm kháng	0	0	1	5				3																																			1
5055	Bí Kíp Dục Huyết Đạo Phong. Sát thương phạm vi xung quanh bản thân	0	0	1	25				3	12			25055	35001											1000	3	1																	
5101	Nổ-Điểm Danh	2	200	1	2				75																				1808															
5103	Nổ-Điểm Danh_Sát thương	0	0	1	15				3																																			
5115	Diệt nhanh (Không có hiệu ứng)	0	0	0	128			7	30		0	1		3027													1																	
5201	Hoa Sơn Kiếm Pháp	0	0	0	13				3					35201			126			6116					1000	3	1																	
5202	Hoa Sơn Kiếm Pháp 2	0	0	0	13				3					35201			126			6116					1000	3	1																	
5203	Hoa Sơn Kiếm Pháp 3	0	0	0	13				3					35201			126			6116					1000	3	1																	
5204	Hoa Sơn Kiếm Pháp 4	0	0	0	13				3					35201			126			6116					1000	3	1																	
5207	Tiêu Sử Thừa Long_Sát thương	3	350	1	16				12					35201											1000	3	1																	
5209	Thiên Thân Đảo Huyền	0	0	0	13				6					35201			126								1000	3	1																	
5212	Triều Dương Kiếm Khí	1	120	0	8				13				25212	35201										20	1000	3	1							1										
5213	Triều Dương Kiếm Khí_Biểu hiện vẩy đuôi	0	0	1	5				5				15214				100										1						1	1										
5216	Phong Tống Tử Hà_Sát thương	0	0	1	30				3	17			25215	35201						6116	6108				1000	3	1																	
5226	Vân Thiên Hồ Quang. Phản Kích	0	0	1	7				3	20			15226	34601				1		5505					1000	3	1																	
5230	Hoa Sơn Nộ Khí	0	0	0	64				5					35201											1000	3	1																	
5231	Hoa Sơn Nộ Khí_Phụ	0	0	0	64				5					35201											1000	3	1																	
5236	Phong Tống Tử Hà. Kích Nổ Kiếm Khí	3	250	1	20				3		1																1																	1
5254	Phá chiêu. Khi trúng mục tiêu sẽ giúp bản thân hồi sinh lực	0	0	0	64				3																																			1
5361	Tuyệt Học Thiên Nhẫn 1. Tử Vong Hồi Toàn kích hoạt tấn công phản đòn	2	140	1	3				30				708	3701						5705					1000	3	1		3710														1	
5380	Cái Bang Tuyệt Học 2 Hiệu quả kéo lại Long Chiến Vu Dã Hỏa Cầu	0		1	28				5		1					1									1000		1																	
5501	Minh Giáo Ngự Hoàn Quyết	0	0	0	13				3					35501			126			6134					1000	3	1																	
5502	Minh Giáo Ngự Hoàn Quyết 2	0	0	0	13				3					35501			126			6134					1000	3	1																	
5503	Minh Giáo Ngự Hoàn Quyết 3	0	0	0	16				3					35501			175			6134					1000	3	1																	
5504	Minh Giáo Ngự Hoàn Quyết 4	0	0	0	16				3					35501			175			6134					1000	3	1																	
5506	Phần Sơn Phệ Xuyên	1	1000	1	16				2					35501			75								1000	3	1																	
5509	Điện Quang Thạch Hỏa_Phụ	0	0	0	12				3					35501											1000	3	1																	
5512	Hỏa Quang Tàn Ảnh_Khống chế	3	250	1	20			10	121			1	25511	35501											1000	3	1																	
5516	Hủy Thiên Diệt Địa_Phụ 1_Khống Chế	3	250	1	28			7	78			1	25515																			25516												
5520	Hủy Thiên Diệt Địa_Phụ 3-Giai Đoạn 2	0	0	1	28				3					35501											1000	3	1																	
5521	Minh Giáo Nộ Khí	0	0	0	32				70					35501													1																	
5522	Minh Giáo Nộ Khí_Phụ 1	0	0	0	64				50		1			35501											1000	3	1																	
5525	Thánh Hỏa Thao Thiên_Phụ	0	0	1	15				3	12			444	3024											1000	3	1																	
5529	Dẫn Hỏa Thiêu Thân_Đồng đội	0	0	0	64				2																																			
5553	Hủy Thiên Diệt Địa-Trung_Thiêu Đốt	0	0	1	5				3		1																																	
5554	Hủy Thiên Diệt Địa-Trung_Xóa lợi ích	0	0	1	5				3		1																																	
5601	Đoàn Thị Phiến Quyết	1	120	0	10				6				25601	6801						5305				10	1000	3	1																	
5602	Đoàn Thị Phiến Quyết 2	1	120	0	10				6				25601	6801						5305				10	1000	3	1																	
5603	Đoàn Thị Phiến Quyết 3	1	120	0	10				6				25601	6801						5305				10	1000	3	1																	
5604	Đoàn Thị Phiến Quyết 4	1	120	0	10				6				25601	6801						5305				10	1000	3	1																	
5606	Nhất Dương Chỉ	1	200	0	12				5					6801			100							5	1000	3	1																	
5608	Ngũ La Khinh Yên	1	100	0	10				4					6801	5		100								1000	3	1																	
5609	Ngũ La Khinh Yên_Biểu hiện	1	20	0	6				30				15608														1						1											
5611	Lục Mạch Thần Kiếm	0	0	0	0				5	1			25611														1																	
5612	Lục Mạch Thần Kiếm-1 Kiếm_Tụ Lực	0	0	0	0				5	1			25611														1																	
5613	Lục Mạch Thần Kiếm-1 Kiếm_Tụ Lực	0	0	0	0				5	1			25611														1																	
5614	Lục Mạch Thần Kiếm-1 Kiếm_Tụ Lực	0	0	0	0				5	1			25611														1																	
5615	Lục Mạch Thần Kiếm-1 Kiếm_Tụ Lực	0	0	0	0				5	1			25611														1																	
5616	Lục Mạch Thần Kiếm-1 Kiếm_Tụ Lực	0	0	0	0				5	1			25611														1																	
5617	Lục Mạch Thần Kiếm-Sát thương	5	150	0	6				6	2	1		25613	6801			-200				6155			30	1000	3	1																	
5626	Thủy Long Ngục	0	0	1	27				31				25627														1					35627												
5627	Thủy Long Ngục_Sát thương	0	0	1	27				5					34519											1000	3	1																	
5628	Thủy Long Ngục_Tường đóng băng	0	0	1	27		17		31					34519													1																	
5629	Thủy Long Ngục_Hiệu ứng	0	0	1	27				20				25626														1						1											
5631	Hãn Hải Bách Trượng Băng	1	120	0	10				15				25601	6801													1																	
5632	Hãn Hải Bách Trượng Băng_Phụ	1	120	0	10				15				25601														1																	
5638	Họa Địa Vi Lao_Tấn công ngoài vòng	0	0	1	80			7	31			1															1																	
5639	Họa Địa Vi Lao_Phản đòn & tốc độ trong vòng	0	0	1	24			7	31			1															1																	
5640	Họa Địa Vi Lao_Tốc độ đồng đội trong vòng	0	0	1	27			7	31			1															1																	
5649	Bắc Minh Thần Công_Vòng Băng	0	0	1	15				3	22			364	6801											1000	3	1																	
5661	Bí Kíp-Lục Mạch Thần Kiếm sát thương thêm	2	100	1	3				5				25613	6801											1000	3	1																1	
5662	Bí Kíp-Lục Mạch Thần Kiếm nảy bật	2	100	1	3				30	2			25613	6801											1000	3	1																1	
5671	Hãn Hải Bách Trượng Băng	0	0	0	64				50		1			6801											1000	3	1																	
5674	Tuyệt Học-Nhất Dương Chỉ_Giải Trừ	0	0	1	2				2		1																																	
5696	Thủy Long Ngục	0	0	1	21				25				25627	6801													1					35627												
5703	Khải Minh Chi Nộ	0	0	1	80				7																		1																	
5705	Mật Lâm Hoán Kinh	0	0	1	80				7																		1																	
5707	Nộ Sương Cuồng Thao	0	0	1	80				7																		1																	
5709	Phần Sương Hỏa Ngục	0	0	1	80				7																		1																	
5711	Đại Địa Lôi Đỗng	0	0	1	80				7																		1																	
5713	Siêu Quần Thể Kim Cang	0	0	0	64				5																		1																	
5716	Siêu Quần Thể Minh Vương	0	0	0	64				5																		1																	
5721	Phá Thiên Võng Nguyệt	1	100	0	15				7					3403										30			1																	
5722	Phá Thiên Võng Nguyệt_Hiệu ứng	1	100	0	15				10				132											30			1																	
5724	Bách Niệm Cự Diệt	0	0	1	7				20				1644	3025	3												1																	
5726	Quần Thể Sương Độc Chướng	0	0	0	64				5																		1																	
5728	Khải Minh Chi Giáp	0	0	0	64				2																		1																	
5729	Đoạn Cấp	0	0	0	64				2																		1																	
5730	Đoạn Cấp_Người	0	0	0	64				2																		1																	
5731	Khải Minh Chi Nộ_Hiệu ứng	0	0	1	15				30				15703					1									1																	
5732	Mật Lâm Hoán Kinh_Hiệu ứng	0	0	1	15				30				15705					1									1																	
5733	Nộ Sương Cuồng Thao_Hiệu ứng	0	0	1	15				30				15707					1									1																	
5734	Phần Sương Hỏa Ngục_Hiệu ứng	0	0	1	15				30				15709					1									1																	
5735	Đại Địa Lôi Đỗng_Hiệu ứng	0	0	1	15				30				15711					1									1																	
5801	Vạn Hoa Bút Pháp 	1	100	0	3				15	4	1		25802	35802			50			6173					1000	3	1																	
