SkillId		MagicDesc
5511	Hỏa Quang Tàn Ảnh	Tăng [00ff00]runspeed_v1[-] điểm di chuyển và [00ff00]defense_p1%[-] né tránh cơ bản và gây cho mục tiêu xung quanh [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] điểm sát thương hệ Hỏa, [00ff00]state_palsy_attack1%[-] tỉ lệ tê liệt [00ff00]state_palsy_attack2/15[-] giây, duy trì [00ff00]skill_statetime1/15[-] giây.
5514	Quang Minh Dẫn	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]runspeed_v1[-] điểm di chuyển, [00ff00]defense_p1%[-] né tránh cơ bản và [00ff00]state_hurt_resistrate1[-] điểm kháng tỉ lệ bị thương.
5515	Hủy Thiên Diệt Địa	Đa số dưới trạng thái bị khống chế đều có thể thi triển, khi bay lên mỗi lần tấn công có [00ff00]state_palsy_attack1%[-] tỉ lệ tê liệt [00ff00]state_palsy_attack2/15[-] giây, khi đáp xuống gây cho mục tiêu [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] điểm sát thương hệ Hỏa
5518	Hủy Thiên Diệt Địa_Giai Đoạn 2	Khi tiếp đất gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa cho mục tiêu
5524	Thánh Hỏa Thao Thiên	Tấn công [00ff00]sinh lực tối đa mục tiêu xdamage_maxlife_p1%[-], sinh lực mục tiêu tối đa [00ff00]damage_maxlife_p2%[-] sinh lực tối đa bản thân
5526	Ngự Hoàn Quyết-Cao	Tăng[8dccf7]<Minh Giáo Ngự Hoàn Quyết>[-][00ff00]userdesc_1011%[-] tấn công cơ bản + [00ff00]userdesc_1021[-] sát thương hệ Hỏa
5527	Dẫn Hỏa Thiêu Thân	Tăng bỏ qua kháng tính cuối [00ff00]ignore_all_resist2%[-]
5530	Tinh Hỏa Liêu Nguyên	Có [00ff00]userdesc_1011%[-] xác suất kích hoạt hồi sinh lực [00ff00]dir_recover_life_pp1/100%[-], xóa và miễn dịch hiệu quả khống chế duy trì [00ff00]skill_statetime1/15[-] giây, xóa 1 lần thời gian chờ [8dccf7]<Hủy Thiên Diệt Địa>[-], giãn cách kích hoạt [00ff00]userdesc_1021/15[-] giây
5533	Minh Tôn Thánh Thể	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]defense_p1%[-] né tránh cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_palsy_attackrate1[-] điểm tỉ lệ tê liệt và [00ff00]state_hurt_resisttime1[-] điểm kháng thời gian bị thương
5534	Hỏa Vũ Lăng Thiên	Khi xung quanh có thêm 1 kẻ địch, tự động tăng [00ff00]defense_p1%[-] né tránh cơ bản và [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, tối đa cộng dồn [00ff00]add_mult_proc_sate12[-] lần
5537	Phần Sơn Phệ Xuyên-Sơ	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-]
5538	Phần Sơn Phệ Xuyên-Trung	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-], [00ff00]add_steallife_p2/100%[-] sát thương chuyển đổi thành hồi phục sinh lực
5539	Phần Sơn Phệ Xuyên-Cao	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-], [00ff00]add_steallife_p2/100%[-] sát thương chuyển đổi thành hồi phục sinh lực, thời gian chờ giảm [00ff00]deccdtime2/15[-] giây
5540	Điện Quang Thạch Hỏa-Sơ	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản
5541	Điện Quang Thạch Hỏa-Trung	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, tăng thời gian tê liệt [00ff00]add_palsy_t2/15[-] giây, tăng [00ff00]add_fixed_r2%[-] xác suất gây [00ff00]add_fixed_t2/15[-] giây định thân
5542	Điện Quang Thạch Hỏa-Cao	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, tăng thời gian tê liệt [00ff00]add_palsy_t2/15[-] giây, tăng [00ff00]add_fixed_r2%[-] xác suất gây [00ff00]add_fixed_t2/15[-] giây định thân, sau khi thi triển thành công giải trừ/miễn dịch thuộc tính và hiệu quả bất lợi ngoại trừ đóng băng, duy trì [00ff00]skill_statetime1/15[-] giây.
5544	Hỏa Quang Tàn Ảnh-Sơ	Kháng tất cả cơ bản giảm [00ff00]all_series_resist_p1%[-], di chuyển giảm [00ff00]runspeed_v1[-], duy trì [00ff00]skill_statetime1/15[-] giây
5546	Hỏa Quang Tàn Ảnh-Trung	Kháng tất cả cơ bản giảm [00ff00]all_series_resist_p1%[-], di chuyển giảm [00ff00]runspeed_v1[-]. Tỉ lệ kháng thuộc tính và thời gian giảm [00ff00]resist_allseriesstate_rate_v1[-], tỉ lệ kháng bất lợi và thời gian giảm [00ff00]resist_allspecialstate_rate_v1[-], duy trì [00ff00]skill_statetime1/15[-] giây
5548	Hỏa Quang Tàn Ảnh-Cao	Kháng tất cả cơ bản giảm [00ff00]all_series_resist_p1%[-], di chuyển giảm [00ff00]runspeed_v1[-]. Tỉ lệ kháng hiệu quả và thời gian thuộc tính giảm [00ff00]resist_allseriesstate_rate_v1[-], tỉ lệ kháng hiệu quả và thời gian bất lợi giảm [00ff00]resist_allspecialstate_rate_v1[-], duy trì [00ff00]skill_statetime1/15[-] giây. [Hỏa Quang Tàn Ảnh] mỗi lần đánh trúng có thể rút ngắn thời gian chờ [Phần Sơn Phệ Xuyên] [00ff00]userdesc_1012/15[-] giây
5550	Hủy Thiên Diệt Địa-Sơ	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, miễn dịch khống chế [00ff00]userdesc_1011/15[-] giây
5552	Hủy Thiên Diệt Địa-Trung	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, miễn dịch khống chế, tăng [00ff00]lifemax_p1%[-] sinh lực cơ bản [00ff00]userdesc_1011/15[-] giây, hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
5555	Hủy Thiên Diệt Địa-Cao	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, miễn dịch khống chế, tăng [00ff00]lifemax_p1%[-] sinh lực cơ bản [00ff00]userdesc_1011/15[-] giây, hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa; sau né tránh giảm thời gian chờ Hủy Thiên Diệt Địa [00ff00]reduce_cd_time_point12/15[-] giây, giãn cách kích hoạt [00ff00]userdesc_1021/15[-] giây.
5559	Tuyệt Học-Hỏa Quang Tàn Ảnh	Giảm [00ff00]weaken_deadlystrike_damage_p1%[-] miễn sát thương bạo kích và [00ff00]ignore_defense_vp1%[-] bỏ qua né tránh cơ bản, duy trì [00ff00]skill_statetime1/15[-] giây
5561	Tuyệt Học-Bất Diệt Quang	Mỗi lần né tránh hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa và tăng [00ff00]deadlystrike_p1%[-] bạo kích cơ bản, duy trì [00ff00]skill_statetime1/15[-] giây, tối đa cộng dồn [00ff00]superposemagic1[-] lần, giãn cách kích hoạt [00ff00]userdesc_1011/15[-] giây.
5601	Đoàn Thị Phiến Quyết	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy
5606	Nhất Dương Chỉ	Gây cho mục tiêu [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, đồng thời có [00ff00]state_slowall_attack1%[-] xác suất kèm [00ff00]state_slowall_attack2/15[-] giây hiệu quả Làm Chậm
5608	Ngũ La Khinh Yên	Gây cho mục tiêu [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, đồng thời đánh lui mục tiêu và có [00ff00]state_slowall_attack1%[-] xác suất gây [00ff00]state_slowall_attack2/15[-] giây hiệu quả Làm Chậm
5611	Lục Mạch Thần Kiếm	Tối đa cộng dồn [00ff00]skill_point1/100[-] mạch. Mỗi mạch Thần Kiếm gây cho mục tiêu [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, cứ cộng dồn 3 mạch sẽ giúp 1 mạch Thần Kiếm tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản
5625	Đoàn Thị Tâm Pháp	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]state_palsy_resistrate1[-] kháng tỉ lệ tê liệt và [00ff00]runspeed_v1[-]di chuyển
5626	Thủy Long Ngục	Giam mục tiêu chỉ định trong khu vực [00ff00]skill_statetime1/15[-] giây, gây cho tất cả mục tiêu [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, gây thêm 1 lần sát thương cho kẻ địch chạm vào Thủy Long Ngục và có [00ff00]state_freeze_attack1%[-] xác suất gây [00ff00]state_freeze_attack2/15[-] giây Đóng Băng
5633	Diệu Đế Chỉ	Tăng [00ff00]ignore_defense_p1%[-] bỏ qua né tránh cuối, mỗi lần công thường chính xác có [00ff00]userdesc_1011%[-] xác suất khiến Nhất Dương Chỉ giảm thời gian chờ [00ff00]reduce_cd_time_point12/15[-] giây
5635	Phiến Quyết-Cao	Tăng [Đoàn Thị Phiến Quyết][00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy
5637	Họa Địa Vi Lao	Trong khu vực Thủy Long Ngục, bản thân tăng [00ff00]meleedamagereturn_p1%[-] phản đòn cận chiến và  phản đòn tầm xa; Trong khu vực, bản thân và đồng đội tăng [00ff00]attackspeed_v1[-] tốc đánh và [00ff00]runspeed_v1[-] di chuyển; Ngoài khu vực, bản thân tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản và [00ff00]lifereplenish_p1%[-] hiệu suất hồi sinh lực
5642	Khô Vinh Thiền Công	Có [00ff00]userdesc_1011%[-] xác suất kích hoạt mỗi giây hồi phục [00ff00]recover_life_p1%[-] sinh lực, duy trì [00ff00]skill_statetime1/15[-] giây, xóa 1 lần thời gian chờ [8dccf7]<Thủy Long Ngục>[-], giãn cách kích hoạt [00ff00]userdesc_1021/15[-] giây
5645	Thiên Long Thần Công	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_slowall_attackrate1[-] điểm tỉ lệ làm chậm và [00ff00]state_palsy_resisttime1[-] điểm kháng thời gian tê liệt
5646	Bắc Minh Thần Công	Phe địch giảm [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, duy trì [00ff00]userdesc_1011/15[-] giây, tối đa cộng dồn x[00ff00]superposemagic1[-]. Công thường kích hoạt Vòng Băng gây cho mục tiêu [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, giãn cách kích hoạt [00ff00]userdesc_1021/15[-] giây
5650	Nhất Dương Chỉ-Sơ	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-]
5651	Nhất Dương Chỉ-Trung	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-]. Thời gian chờ giảm [00ff00]deccdtime2/15[-] giây
5652	Nhất Dương Chỉ-Cao	Tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-]. Thời gian chờ giảm [00ff00]deccdtime2/15[-] giây. Mỗi lần hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
5654	Ngũ La Khinh Yên-Sơ	Tăng [00ff00]attackspeed_v1[-] tốc đánh và [00ff00]runspeed_v1[-] di chuyển, duy trì [00ff00]skill_statetime1/15[-] giây
5655	Ngũ La Khinh Yên-Trung	Tăng [00ff00]attackspeed_v1[-] tốc đánh và [00ff00]runspeed_v1[-] di chuyển, duy trì [00ff00]skill_statetime1/15[-] giây. Tăng tỉ lệ làm chậm gây ra [00ff00]add_slowall_r2%[-] và thời gian làm chậm gây ra [00ff00]add_slowall_t2/15[-] giây
5656	Ngũ La Khinh Yên-Cao	Tăng [00ff00]attackspeed_v1[-] tốc đánh và [00ff00]runspeed_v1[-] di chuyển, duy trì [00ff00]skill_statetime1/15[-] giây. Tăng tỉ lệ làm chậm gây ra [00ff00]add_slowall_r2%[-] và thời gian làm chậm gây ra [00ff00]add_slowall_t2/15[-] giây. Thời gian chờ giảm [00ff00]deccdtime2/15[-] giây
5658	Lục Mạch Thần Kiếm-Sơ	Tăng Lục Mạch Thần Kiếm [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản
5659	Lục Mạch Thần Kiếm-Trung	Tăng Lục Mạch Thần Kiếm [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, mỗi lần bắn gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy
5660	Lục Mạch Thần Kiếm-Cao	Tăng Lục Mạch Thần Kiếm [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản và [00ff00]add_deadlydmg_p12%[-] sát thương bạo kích, mỗi lần bắn gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy
5663	Thủy Long Ngục-Sơ	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản
5664	Thủy Long Ngục-Trung	Tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-]; Khiến địch giảm miễn sát thương bạo kích [00ff00]weaken_deadlystrike_damage_p1%[-] và [00ff00]runspeed_v1[-] di chuyển, duy trì [00ff00]userdesc_1011/15[-] giây
5665	Thủy Long Ngục-Cao	Tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-]; Khiến địch giảm miễn sát thương bạo kích [00ff00]weaken_deadlystrike_damage_p1%[-], [00ff00]runspeed_v1[-] di chuyển và [00ff00]defense_p1%[-] né tránh cơ bản, duy trì [00ff00]userdesc_1011/15[-] giây; Mỗi lần chính xác phe địch hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa, đồng thời trong [00ff00]userdesc_1021/15[-] giây tăng [00ff00]lifecurmax_p1%[-] sinh lực tối đa, giãn cách kích hoạt [00ff00]1[-] giây
5672	Tuyệt Học-Nhất Dương Chỉ	Tăng Nhất Dương Chỉ [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, [00ff00]rand_ignoreskill1%[-] xác suất xóa [00ff00]rand_ignoreskill2[-] lợi ích
5674	Tuyệt Học-Ngũ La Khinh Yên	Cứ cách mục tiêu bị tấn công [00ff00]1[-]m sát thương tăng [00ff00]add_adddmgbydist2/10%[-], tối đa tăng [00ff00]80%[-], duy trì [00ff00]skill_statetime1/15[-] giây
5701	Thanh Long Phân Thiên Địa	Tăng [00ff00]basic_damage_v1[-] tấn công, [00ff00]ignore_defense_v1[-] bỏ qua né tránh, [00ff00]deadlystrike_v1[-] tỉ lệ bạo kích, [00ff00]deadlystrike_damage_p1%[-] sát thương bạo kích
5702	Huyền Võ Ngự Dương Giáp	Tăng [00ff00]lifemax_v1[-] sinh lực, [00ff00]defense_v1[-] điểm né tránh, [00ff00]resist_allseriesstate_time_v1[-] kháng thời gian thuộc tính, kháng Hút Sinh Lực tăng [00ff00]steallife_resist_p1%[-]
5703	Khải Minh Chi Nộ	Tăng [00ff00]state_hurt_attackrate1[-] điểm tỉ lệ bị thương và [00ff00]state_hurt_attacktime1[-] thời gian bị thương, mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, tổng cộng 3 lần, kèm [00ff00]state_hurt_attack2/15[-] giây bị thương
5705	Mật Lâm Hoán Kinh	Tăng [00ff00]state_zhican_attackrate1[-] điểm tỉ lệ tàn phế và [00ff00]state_zhican_attacktime1[-] thời gian tàn phế, mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, tổng cộng 3 lần, kèm [00ff00]state_zhican_attack2/15[-] giây tàn phế
5707	Nộ Sương Cuồng Thao	Tăng [00ff00]state_slowall_attackrate1[-] điểm tỉ lệ làm chậm và [00ff00]state_slowall_attacktime1[-] thời gian làm chậm, mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, tổng cộng 3 lần, kèm [00ff00]state_slowall_attack2/15[-] giây làm chậm
5709	Phần Sương Hỏa Ngục	Tăng [00ff00]state_palsy_attackrate1[-] điểm tỉ lệ tê liệt và [00ff00]state_palsy_attacktime1[-] thời gian tê liệt, mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, tổng cộng 3 lần, kèm [00ff00]state_palsy_attack2/15[-] giây hiệu quả tê liệt
5711	Đại Địa Lôi Đỗng	Tăng [00ff00]state_stun_attackrate1[-] điểm tỉ lệ choáng và [00ff00]state_stun_attacktime1[-] thời gian gây choáng, mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, tổng cộng 3 lần, kèm [00ff00]state_stun_attack2/15[-] giây choáng
5713	Siêu Quần Thể Kim Cang	[00ff00]userdesc_1011/15[-] giây miễn dịch sát thương. Cách [00ff00]vitality_recover_life2/15[-] giây hồi [00ff00]Thể chất*vitality_recover_life1%[-] sinh lực, sinh lực tăng [00ff00]physics_potentialdamage_p1%[-] điểm tấn công, duy trì [00ff00]userdesc_1021/15[-] giây
5716	Siêu Quần Thể Minh Vương	Trong [00ff00]skill_statetime1/15[-] giây miễn dịch thuộc tính, hiệu quả bất lợi và tăng [00ff00]defense_v1[-] né tránh và [00ff00]deadlystrike_damage_p1%[-] sát thương bạo kích
5718	Luân Hồi Lục Đạo	Khi trọng thương có [00ff00]100%[-] tạo thành hộ thuẫn hồi phục [00ff00]userdesc_1072%[-] sinh lực, giải trừ thuộc tính, hiệu quả bất lợi, tăng [00ff00]basic_damage_v1[-] tấn công, duy trì [00ff00]userdesc_1081/15[-] giây
5721	Phá Thiên Võng Nguyệt	Tăng [00ff00]state_confuse_attackrate1[-] điểm hỗn loạn và[00ff00]state_confuse_attacktime1[-] thời gian hỗn loạn, thêm sát thương [00ff00]dotdamage_maxlife_p1%[-] sinh lực, tối đa không được vượt quá [00ff00]dotdamage_maxlife_p3[-] sinh lực, tổng cộng 2 lần, kèm [00ff00]state_confuse_attack2/15[-] giây Hỗn Loạn
5724	Bách Niệm Cự Diệt	Có [00ff00]rand_ignoreskill1%[-] xóa [00ff00]rand_ignoreskill2[-] hiệu quả tăng ích [00ff00]enhance_final_damage_p1[-]% sát thương cuối
5726	Quần Thể Sương Độc Chướng	Gây trúng độc, giảm [00ff00]shield_attrib1[-]% hộ thuẫn ngăn sát thương và giảm [00ff00]all_series_resist_v1[-] kháng tất cả [00ff00]reduce_final_damage_p1[-]% triệt tiêu sát thương cuối, duy trì[00ff00]skill_statetime1/15[-] giây
5728	Khải Minh Chi Giáp	Mỗi lần tấn công có [00ff00]ignore_invincible_rate2%[-] khả năng nhận Kim Cang Hộ Thể, duy trì [00ff00]skill_statetime1/15[-] giây
5729	Đoạn Cấp	Tăng đồng hành [00ff00]userdesc_1011%[-] hút sinh lực, tăng chủ nhân [00ff00]userdesc_1021%[-] hút sinh lực, duy trì[00ff00]skill_statetime1/15[-] giây
5801	Vạn Hoa Bút Pháp	Tạo thành [00ff00]attack_usebasedamage_p1%[-] Cơ sở công kích+ [00ff00]attack_earthdamage_v1[-] Điểm Thổ hệ tổn thương
5805	Chấp Dĩnh Điểm Mặc	Tạo thành [00ff00]attack_usebasedamage_p1%[-] Cơ sở công kích+[00ff00]attack_earthdamage_v1[-] Điểm Thổ hệ tổn thương. Đối trúng đích mục tiêu tăng thêm [00ff00]mult_skill_state3[-] Tầng [ Múa bút làm mực ] Hiệu quả, tiếp tục [00ff00]skill_statetime1/15[-] Giây
5808	Lan Tồi Ngọc Chiết	Tạo thành [00ff00]attack_usebasedamage_p1%[-] Cơ sở công kích+[00ff00]attack_earthdamage_v1[-] Điểm Thổ hệ tổn thương. Trúng đích mang theo [ Múa bút làm mực ] Mục tiêu lúc, tiêu hao một tầng [ Múa bút làm mực ] Hiệu quả cũng đối cùng chung quanh địch nhân tạo thành [00ff00]userdesc_1011%[-] Cơ sở công kích+ [00ff00]userdesc_1021[-] Điểm Thổ hệ tổn thương; Sử dụng số lần nhiều nhất tính gộp lại [00ff00]skill_point1/100[-] Lần
5810	Mặc Hổ Như Sinh	Tạo thành [00ff00]attack_usebasedamage_p1%[-] Cơ sở công kích+[00ff00]attack_earthdamage_v1[-] Điểm Thổ hệ tổn thương, [00ff00]state_stun_attack1%[-] Tỉ lệ mê muội [00ff00]state_stun_attack2/15[-] Giây; Đối trúng đích mục tiêu tăng thêm [00ff00]mult_skill_state3[-] Tầng [ Múa bút làm mực ] Hiệu quả, tiếp tục [00ff00]skill_statetime1/15[-] Giây
5812	Hội Hổ Điểm Tình	Tạo thành [00ff00]attack_usebasedamage_p1%[-] Cơ sở công kích+[00ff00]attack_earthdamage_v1[-] Điểm Thổ hệ tổn thương. Thủy mặc hổ lực công kích làm nhân vật chính lực công kích *[00ff00]callnpc_damage2%[-], tiếp tục [00ff00]skill_statetime1/15[-] Giây
