SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord
4207	Hàng Long Hữu Hối_Biểu hiện	Kỹ năng môn phái	5		2		GaibangSkill_02	UI/Atlas/SkillIcon/GB_Skill.prefab		4207	1				enemy	0		4	21	1				logic	1			0										600	empty				Vị trí đạn ban đầu	4	Góc độ giữa mỗi viên đạn, tổng góc là 64°= 360° của bình thường												11	1			[Chủ Động] 																							
4208	Khốn Long Công	Kỹ năng môn phái	5		1		GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4208	1				enemy	375	1	4	22	4208				skill_melee	1			0	4209	4209	15						-1	700	gb_klg																		11	1			[Cận Chiến] Phóng lửa trói buộc mục tiêu, gây sát thương, Định Thân và Tê Liệt															1								
4209	Khốn Long Công_Phụ 1_Sát thương&Định Thân	Kỹ năng môn phái	5				GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4209	1				enemy	0	1	4	22	1				skill_melee	1			0	4210									700	gb_klg_child																		11	1								80001																		
4210	Khốn Long Công_Phụ 2_Biểu hiện	Kỹ năng môn phái	5		1		GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4210	1				enemy	0	1	4	22	1				logic	1			0	4231									700	empty																		11	1																										
4211	Túy Điệp Cuồng Vũ	Kỹ năng môn phái	2				GaibangSkill_05	UI/Atlas/SkillIcon/GB_Skill.prefab							self	450		4	23	4211			4211	buff_ex,buff_melee	1			0										1000	gb_zdkw																		11	1			[Khí Kình] Tăng mạnh di chuyển và né tránh trong một thời gian ngắn				1											1								
4212	Hóa Hiểm Vi Di	Kỹ năng môn phái	3				Gaibang_bd05	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_hxwy																		11	1			[Hỗ Trợ] Nội công cơ bản Cái Bang, tăng sức chiến đấu cơ bản																							
4213	Long Chiến Vu Dã	Kỹ năng môn phái	5		1		GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4213	1				enemy	675	1	4	24	4213				skill_melee	1			0	4214	4214	7						-1	700	gb_lzyy																		11	1			[Cận Chiến] Gây sát thương liên tục lên phạm vi mục tiêu, Hỏa Cầu bay ra gây thêm 1 lần sát thương cho địch ở gần															1								
4214	Long Chiến Vu Dã_Phụ 1_Đánh Nhóm	Kỹ năng môn phái	5				GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4214	1				enemy	0	1	4	24	1				skill_melee	1			0										700	gb_lzyy_child1																		11	1								80002																		
4215	Long Chiến Vu Dã_Phụ 2_Biểu hiện	Kỹ năng môn phái	5		1		GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4215	1				enemy	0	1	4	24	1				logic	1			0										700	empty																		11	1																										
4216	Long Chiến Vu Dã_Phụ 3_hitskill	Kỹ năng môn phái	5		1		GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4216	9		2	10	enemy	0	0	4	24	1				logic	1			0						4217			-1	700	gb_lzyy_child3																		11	1							1																			
4217	Long Chiến Vu Dã_Phụ 4_Đánh Đơn	Kỹ năng môn phái	5				GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4217	1				enemy	0	1	4	24	1				skill_melee	1			0										700	gb_lzyy_child4																		11	1								80001																		
4218	Bá Vương Tạ Giáp	Kỹ năng môn phái	3				Gaibang_bd06	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_hbls																		11	1			[Hỗ Trợ] Địch xung quanh càng đông, hiệu quả bỏ qua kháng càng mạnh																							
4219	Bá Vương Tạ Giáp_Phụ	Kỹ năng môn phái	2				Gaibang_bd06	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4219	aura	1			0										1000	gb_hbls_child																		11	1																										
4220	Chưởng Pháp-Cao	Kỹ năng môn phái	3				Gaibang_bd07	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_gjgf																		11	1			[Hỗ Trợ] Tăng uy lực và tốc đánh [Cái Bang Chưởng Pháp]																							
4221	Chưởng Pháp-Cao_Phụ	Kỹ năng môn phái	5		1		Gaibang_bd07	UI/Atlas/SkillIcon/GB_Skill.prefab		4201	1				self	0		4	16	1				show	1			0										800	gb_gjgf_child																		11	1			[Hỗ Trợ] 																							
4222	Du Long Quyết	Kỹ năng môn phái	3				Gaibang_bd01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_ylj																		11	1			[Hỗ Trợ] Mỗi lần né tránh sẽ hồi phục 1 phần sinh lực và tăng tấn công, duy trì 1 thời gian																							
4223	Du Long Quyết_Phụ 1-Tăng Tấn Công	Kỹ năng môn phái	2				Gaibang_bd01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4223	buff_attack	1			0										1000	gb_ylj_child1																		11	1			[Chủ Động] 																							
4224	Du Long Quyết_Phụ 2-Hồi Sinh Lực_Bỏ	Kỹ năng môn phái	2				Gaibang_bd01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1				heal	1			0										1000	empty																		11	1			[Chủ Động] 																							
4225	Kim Thiền Thoát Xác	Kỹ năng môn phái	3				Gaibang_bd04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_jctq																		11	1			[Hỗ Trợ] Khi sinh lực dưới 30%, có tỉ lệ giải trừ thuộc tính, hiệu quả bất lợi, đồng thời kích hoạt [Túy Điệp Cuồng Vũ]																							
4226	Kim Thiền Thoát Xác_Phụ-Miễn dịch khống chế	Kỹ năng môn phái	2				Gaibang_bd04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1				buff_sp	1			0	4211								-2	1000	gb_jctq_child																		11	1			[Hỗ Trợ] 																							
4227	Kim Thiền Thoát Xác_Biểu hiện	Kỹ năng môn phái	5		2		Gaibang_bd04	UI/Atlas/SkillIcon/GB_Skill.prefab		4227	1				enemy	0		4	16	1				logic	1			0										1000	empty																		11	1			[Hỗ Trợ] 				1																			
4228	Thiên Hạ Vô Cẩu	Kỹ năng môn phái	3				Gaibang_bd03	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_txwg																		11	1			[Hỗ Trợ] Tâm pháp trấn phái Cái Bang, tăng toàn diện sức chiến đấu																							
4229	Thâu Thiên Hoán Nhật	Kỹ năng môn phái	3				Gaibang_bd02	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											gb_tthr																		11	1			[Hỗ Trợ] Khi né được tấn công của địch, có tỉ lệ đoạt 1 hiệu quả tăng ích từ địch																							
4230	Thâu Thiên Hoán Nhật _Phụ	Kỹ năng môn phái	4		1		Gaibang_bd02	UI/Atlas/SkillIcon/GB_Skill.prefab		4230	1				enemy	0		4	16	1				control	1			0										1000	gb_tthr_child																		11	1			[Hỗ Trợ] 				1																			
4231	Khốn Long Công_Biểu hiện nổ	Kỹ năng môn phái	5				GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4231	1				enemy	0	1	4	22	1				logic	1			0										700	empty																		11	1																										
4232	Giáng Long Thập Bát Chưởng	Kỹ Năng Nộ Phái	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4232	5	3			enemy	0		4	25	4232				logic	1			0										700	empty			200												3	1000		11	1			[Nộ Khí]  Giáng Long Thập Bát Chưởng, gây sát thương nhiều cho kẻ địch toàn màn hình															1								
4233	Giáng Long Thập Bát Chưởng_Phụ 1	Kỹ năng Nộ Khí	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4233	6	3			enemy	0		4	25	1				logic	1			0										700	empty			200															11	1																										
4234	Giáng Long Thập Bát Chưởng_Phụ 2	Kỹ năng Nộ Khí	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4234	8	3			enemy	0		4	25	1				logic	1			0										700	empty			200															11	1																										
4235	Giáng Long Thập Bát Chưởng_Sát thương	Kỹ Năng Nộ Phái	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4235	1				enemy	0		4	25	1				skill_melee	1			0										700	gb_xlsbz																		11	1																										
4236	Giáng Long Thập Bát Chưởng_Rồng Rơi	Kỹ năng Nộ Khí	5		2		Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab		4236	8	3			enemy	0		4	25	1				logic	1			0										700	empty			400															11	1																										
4237	Giáng Long Thập Bát Chưởng_Phụ (Miễn dịch)	Kỹ năng Nộ Khí	2				Gaibang_nq01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	25	1				logic	1			0										700	gb_xlsbz_child																		11	1							1																			
4238	Hàng Long Hữu Hối-Sơ	Bí Kíp Phái-Sơ	3				Gb_mj01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_klyh																	2	11	1			Hiệu quả: [8dccf7]<Hàng Long Hữu Hối>[-] tăng sát thương và chính xác																							
4239	Khốn Long Công-Sơ	Bí Kíp Phái-Sơ	3				Gb_mj02	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_klg																	2	11	1			Hiệu quả: [8dccf7]<Khốn Long Công>[-] tăng thời gian Định Thân																							
4240	Túy Điệp Cuồng Vũ-Sơ	Bí Kíp Phái-Sơ	3				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_zdkw																	2	11	1			Hiệu quả: [8dccf7]<Túy Điệp Cuồng Vũ>[-] tăng né tránh và di chuyển																							
4241	Túy Điệp Cuồng Vũ-Sơ_Tốc Chạy	Bí Kíp Phái-Sơ	2				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4241	buff_attack	1			0										1000	book_gb_zdkw_child																		11	1																										
4242	Long Chiến Vu Dã-Sơ	Bí Kíp Phái-Sơ	3				Gb_mj03	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_lzyy																	2	11	1			Hiệu quả: [8dccf7]<Long Chiến Vu Dã>[-] tăng sát thương																							
4243	Hàng Long Hữu Hối-Trung	Bí Kíp Phái-Trung	3				Gb_mj01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_mid_klyh																	2	11	1			Hiệu quả: [8dccf7]<Hàng Long Hữu Hối>[-] tăng sát thương và chính xác, số lần tích lũy sử dụng																							
4244	Khốn Long Công-Trung	Bí Kíp Phái-Trung	3				Gb_mj02	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_mid_klg																	2	11	1			Hiệu quả: [8dccf7]<Khốn Long Công>[-] tăng thời gian Định Thân và giảm chờ																							
4245	Túy Điệp Cuồng Vũ-Trung	Bí Kíp Phái-Trung	3				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_mid_zdkw																	2	11	1			Hiệu quả: [8dccf7]<Túy Điệp Cuồng Vũ>[-] tăng né tránh, di chuyển và thời gian duy trì																							
4246	Trung·Túy Điệp Cuồng Vũ_Tốc Chạy	Bí Kíp Phái-Trung	2				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4241	buff_attack	1			0										1000	book_gb_mid_zdkw_child																		11	1																										
4247	Long Chiến Vu Dã-Trung	Bí Kíp Phái-Trung	3				Gb_mj03	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_mid_lzyy																	2	11	1			Hiệu quả: [8dccf7]<Long Chiến Vu Dã>[-] tăng sát thương và tỉ lệ bạo kích																							
4248	Hàng Long Hữu Hối-Cao	Bí Kíp Phái-Cao	3				Gb_mj01	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_high_klyh																	2	11	1			Hiệu quả: [8dccf7]<Hàng Long Hữu Hối>[-] tăng sát thương và chính xác, tỉ lệ Tê Liệt, số lần tích lũy sử dụng																							
4249	Khốn Long Công-Cao	Bí Kíp Phái-Cao	3				Gb_mj02	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_high_klg																	2	11	1			Hiệu quả: [8dccf7]<Khốn Long Công>[-] tăng thời gian Định Thân và giảm chờ, giảm kháng tất cả của kẻ địch trúng chiêu																							
4250	Khốn Long Công-Cao_Giảm kháng tất cả	Bí Kíp Phái-Cao	2				Gb_mj02	UI/Atlas/SkillIcon/GB_Skill.prefab							enemy	0		4	16	1			4250	curse	1			0										1000	book_gb_high_klg_child																		11	1																										
4251	Túy Điệp Cuồng Vũ-Cao	Bí Kíp Phái-Cao	3				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_high_zdkw																	2	11	1			Hiệu quả: [8dccf7]<Túy Điệp Cuồng Vũ>[-] tăng né tránh, di chuyển, thời gian duy trì và hiệu quả hồi phục sinh lực																							
4252	Túy Điệp Cuồng Vũ-Cao_Tốc Chạy	Bí Kíp Phái-Cao	2				Gb_mj04	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	16	1			4241	buff_attack	1			0										1000	book_gb_high_child																		11	1																										
4253	Long Chiến Vu Dã-Cao	Bí Kíp Phái-Cao	3				Gb_mj03	UI/Atlas/SkillIcon/GB_Skill.prefab							self	0		4	1						1			0											book_gb_high_lzyy																	2	11	1			Hiệu quả: [8dccf7]<Long Chiến Vu Dã>[-] tăng sát thương và tỉ lệ bạo kích, có tỉ lệ xóa hiệu quả tăng ích của địch																							
4254	Long Chiến Vu Dã-Cao_Phụ-Giải Trừ	Bí Kíp Phái-Cao	5				Gb_mj03	UI/Atlas/SkillIcon/GB_Skill.prefab		4254	1				enemy	0		4	16	1				control	1			0										1000	book_gb_high_lzyy_child																		11	1			[Hỗ Trợ] 																							
4301	Ngũ Độc Địch Chú	Kỹ năng môn phái	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4301	1				enemy	0	1	2	16	4301			4301	normal_remote,poison				0	4305									650	wudu_pg1																		12	1			[Cơ Bản] Võ công cơ bản Ngũ Độc, tấn công mục tiêu tầm xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
4302	Ngũ Độc Địch Chú 2	Kỹ năng môn phái	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4302	1				enemy	0	1	2	17	4302			4301	normal_remote,poison				0	4306									650	wudu_pg2																		12	1	1		[Cơ Bản] Võ công cơ bản Ngũ Độc, tấn công mục tiêu tầm xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
4303	Ngũ Độc Địch Chú 3	Kỹ năng môn phái	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4303	1				enemy	0	1	2	18	4303			4301	normal_remote,poison				0	4307									650	wudu_pg3																		12	1	1		[Cơ Bản] Võ công cơ bản Ngũ Độc, tấn công mục tiêu tầm xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
4304	Ngũ Độc Địch Chú 4	Kỹ năng môn phái	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4304	1				enemy	0	1	2	19	4304			4301	normal_remote,poison				0	4308									650	wudu_pg4																		12	1	1		[Cơ Bản] Võ công cơ bản Ngũ Độc, tấn công mục tiêu tầm xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
4305	Ngũ Độc Địch Chú_Hiệu ứng	Kỹ năng môn phái	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4305	1				enemy	0		2	16	1				logic				0										650	empty																		12	1			[Cơ Bản] Võ công cơ bản Ngũ Độc, tấn công mục tiêu tầm xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
4306	Ngũ Độc Địch Chú 2_Hiệu ứng	Kỹ năng môn phái	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4306	1				enemy	0		2	17	1				logic				0										650	empty																		12	1			[Cơ Bản] Võ công cơ bản Ngũ Độc, tấn công mục tiêu tầm xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
4307	Ngũ Độc Địch Chú 3_Hiệu ứng	Kỹ năng môn phái	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4307	1				enemy	0		2	18	1				logic				0										650	empty																		12	1			[Cơ Bản] Võ công cơ bản Ngũ Độc, tấn công mục tiêu tầm xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
4308	Ngũ Độc Địch Chú 4_Hiệu ứng	Kỹ năng môn phái	5		1		WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4308	1				enemy	0		2	19	1				logic				0										650	empty																		12	1			[Cơ Bản] Võ công cơ bản Ngũ Độc, tấn công mục tiêu tầm xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
4309	Âm Phong Thực Cốt	Kỹ năng môn phái	5		1		WuduSkill_05	UI/Atlas/SkillIcon/WDu_Skill.prefab		4309	1				enemy	225	1	2	21	4309			4301	skill_remote,poison				0	4310									1000	wudu_yfsg																		12	1			[Tầm Xa] Tấn công tầm xa, gây sát thương phạm vi nhỏ, có tỉ lệ gây Tàn Phế					80002										1								
4310	Âm Phong Thực Cốt_Hiệu ứng	Kỹ năng môn phái	5		1		WuduSkill_05	UI/Atlas/SkillIcon/WDu_Skill.prefab		4310	1				enemy	0	1	2	16	1				logic				0										1000	empty																		12	1																										
4311	Triệu Hồi Độc Trùng	Kỹ năng môn phái	2				WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab							self	525		2	22	4311				skill_remote				0										1000	wudu_zhdc																		12	1			[Triệu Hồi]  Lần lượt triệu hồi Linh Xà, Bích Thiềm, Xích Hạt, Phong Ngô, Mặc Thù trợ chiến, hiệu quả kỹ năng đặc biệt của mỗi loại Độc Trùng đều khác nhau															1								
4312	Triệu Hồi Độc Trùng	Kỹ năng môn phái	4		2		WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab		4312	1				self	0		2	22	4312			4312	skill_remote				0	4313									1000	wudu_zhdc_ls																		12	1			[Triệu Hồi]  Lần lượt triệu hồi Linh Xà, Bích Thiềm, Xích Hạt, Phong Ngô, Mặc Thù trợ chiến, hiệu quả kỹ năng đặc biệt của mỗi loại Độc Trùng đều khác nhau															1								
4313	Triệu hồi Linh Xà_Phụ	Kỹ năng môn phái	2				WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab							self	0		2	22	1				skill_remote				0										1000	wudu_zhdc_ls_child																		12	1																										
4314	Triệu hồi Bích Thiềm	Kỹ năng môn phái	4		2		WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab		4314	1				self	0		2	22	4314			4314	skill_remote				0	4315									1000	wudu_zhdc_bc																		12	1			[Triệu Hồi]  Lần lượt triệu hồi Linh Xà, Bích Thiềm, Xích Hạt, Phong Ngô, Mặc Thù trợ chiến, hiệu quả kỹ năng đặc biệt của mỗi loại Độc Trùng đều khác nhau															1								
4315	Triệu hồi Bích Thiềm_Phụ	Kỹ năng môn phái	2				WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab							self	0		2	22	1				skill_remote				0										1000	wudu_zhdc_bc_child																		12	1																										
4316	Triệu Hồi Xích Hạt	Kỹ năng môn phái	4		2		WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab		4316	1				self	0		2	22	4316			4316	skill_remote				0	4317									1000	wudu_zhdc_cx																		12	1			[Triệu Hồi]  Lần lượt triệu hồi Linh Xà, Bích Thiềm, Xích Hạt, Phong Ngô, Mặc Thù trợ chiến, hiệu quả kỹ năng đặc biệt của mỗi loại Độc Trùng đều khác nhau															1								
