TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
7899	Rương Hạng 3	GoodVoice_box04	34	3696	3696			1	Rương Hạng 3「VLTK M Voice」.\nGồm:\n[FFFE0D]Hình Đại Diện-Top 10 Giọng Hát Toàn Máy Chủ[-]\n[FFFE0D]Lì Xì Thế Giới (100000 Nguyên Bảo)[-]\n[FFFE0D]Lì Xì (50000 Nguyên Bảo)[-]		1	1	1000	4	1	0	1											
7930	Quà Cùng Hưởng Phúc VLTK M Voice	GoodVioce_Sharebag	34	786	786		RandomItem	3	Máy chủ có người đạt Top 3 VLTK M Voice, dành tặng thưởng cho toàn máy chủ.\nGồm:\n[FFFE0D]50000 Bạc[-]\n[FFFE0D]10000 nguyên khí[-]	80000	1	1	1000	6	1	0	99999	7930										
7917	Quà Giang Hồ Bất Biến	2018March_648Box_1	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Hộp Chọn Đồng Hành SS, Hộp Vũ Khí Bổn Mạng SS, Quà Hoa Cỏ x5, Rương Đá Hồn Ngẫu Nhiên Lv4[-]		1	1	1000	6	1	0	99999	7917	1									
7918	Quà Giang Hồ Bất Biến	2018March_648Box_2	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Hộp Chọn Đồng Hành SS, Hộp Vũ Khí Bổn Mạng SS, Rương Chọn Đá Hồn Lv4, Hộp Chọn 10000 Chân Khí Nguyên Khí, Tẩy Tủy Tâm Pháp, Lệnh Tái Lập x2[-]		1	1	1000	6	1	0	99999	7918	1									
7919	Quà Giang Hồ Bất Biến	2018March_648Box_3	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Tái Lập Lệnh x2, Hộp Chọn Đồng Hành SS, Hộp Vũ Khí Bổn Mạng SS, Quà Chọn 20000 Chân Khí/Nguyên Khí/Cống Hiến, Quà Chọn Tẩy Tủy Kinh[-]		1	1	1000	6	1	0	99999	7919	1									
7929	Quà Giang Hồ Bất Biến	2018March_648Box_4	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Dịch Cốt Kinh-Quyển 1, Hộp Hồ Điệp Tung Bay, Lệnh Bài Đồng Hành SSS, Bí Quyển Huyệt Tinh Minh-Dương Khiêu x10, Quà Chọn 20000 Chân Khí Nguyên Khí x2[-]		1	1	1000	6	1	0	99999	7929	1									
7920	Quà Bỉ Dực Song Phi	2018March_298Box_1	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Rương Chọn Đá Hồn Lv3 x6, Thủy Tinh Tím x5, Thiên Kiếm Lệnh[-]		1	1	1000	6	1	0	99999	7920	1									
7921	Quà Bỉ Dực Song Phi	2018March_298Box_2	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Rương Chọn Đá Hồn Lv4 x2, Thủy Tinh Tím x5, Thiên Kiếm Lệnh[-]		1	1	1000	6	1	0	99999	7921	1									
7922	Quà Bỉ Dực Song Phi	2018March_298Box_3	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Quà Chọn Tẩy Tủy Kinh, Thủy Tinh Cam, Khoáng Thạch Thần Bí Lv4, Quà Chọn 20000 Chân Khí/Nguyên Khí/Cống Hiến, Hộp Chọn Bí Quyển Huyệt x10[-]		1	1	1000	6	1	0	99999	7922	1									
7923	Quà Cầm Sắt Hòa Minh	2018March_98Box_1	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Rương Chọn Đá Hồn Lv3 x3, 10000 Cống Hiến, 100000 Bạc, Thiệp Mời Chí Tôn 7 Ngày[-]		1	1	1000	6	1	0	99999	7923	1									
7924	Quà Cầm Sắt Hòa Minh	2018March_98Box_2	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Rương Chọn Đá Hồn Lv4, Hộp Chọn 10000 Chân Khí Nguyên Khí, 100000 Bạc, Thiệp Mời Chí Tôn 7 Ngày[-]		1	1	1000	6	1	0	99999	7924	1									
7925	Quà Cầm Sắt Hòa Minh	2018March_98Box_3	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Hộp Chọn Bí Quyển Huyệt x10, Quà Chọn 10000 Chân Khí/Nguyên Khí/Cống Hiến, 200000 Bạc, Thiệp Mời Chí Tôn 7 Ngày, Bùa Cường Hóa Vũ Khí[-]		1	1	1000	6	1	0	99999	7925	1									
7926	Quà Năm Mới Sum Vầy	2018March_30Box_1	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]600 Nguyên Bảo, Thủy Tinh Tím x2, 5000 cống hiến, 80000 Bạc[-]		1	1	1000	6	1	0	99999	7926	1									
7927	Quà Năm Mới Sum Vầy	2018March_30Box_2	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]600 Nguyên Bảo, Thủy Tinh Tím x2, Quà Chọn 10000 Chân Khí/Nguyên Khí/Cống Hiến, 80000 Bạc[-]		1	1	1000	6	1	0	99999	7927	1									
7928	Quà Năm Mới Sum Vầy	2018March_30Box_3	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Bùa Chưa Giám Định x5, Bùa Cường Hóa Áo, Hộp Bùa Cường Hóa Trang Sức, Quà Chọn 10000 Chân Khí/Nguyên Khí/Cống Hiến, 80000 Bạc[-]		1	1	1000	6	1	0	99999	7928	1									
7932	Hộp Hồ Điệp Tung Bay	2018March_box	34	2153	2153		RandomItem	1	Dùng nhận:\n[FFFE0D]20 Vạn Bạc[-] và tặng 1 [FFFE0D]Đá Hồn-Sơ Lv5 Ngẫu Nhiên[-]		1	1	1000	6	1	0	99999	7932	1									
7959	Túi Quà Kỷ Niệm	2018june_298Box_1	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Rương Chọn Đá Hồn Lv3 x6, Thủy Tinh Tím x5, Ngọc Ti Thiên Lũ, Tiểu Bạch Khuyển[-]		1	1	1000	6	1	0	99999	7959	1									
7960	Túi Quà Kỷ Niệm	2018june_298Box_2	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Rương Chọn Đá Hồn Lv4 x2, Thủy Tinh Tím x5, Ngọc Ti Thiên Lũ, Tiểu Bạch Khuyển[-]		1	1	1000	6	1	0	99999	7960	1									
7961	Túi Quà Kỷ Niệm	2018june_298Box_3	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Quà Chọn Tẩy Tủy Kinh, Thủy Tinh Cam, Khoáng Thạch Thần Bí Lv4, Quà Chọn 20000 Chân Khí Nguyên Khí, Hộp Chọn Bí Quyển Huyệt x10, Ngọc Ti Thiên Lũ, Tiểu Bạch Khuyển[-]		1	1	1000	6	1	0	99999	7961	1									
7965	Hình Đại Diện-Kết Tình Phiêu Bạt	QingrenjieHeadFrame_1	34	30026	30026		ChatTheme	11	Dùng nhận khung đại diện và khung chat màu [FFFE0D]Kết Tình Phiêu Bạt[-]		1	1	1000	5	1	1	99999	25										
7966	Rương Chọn Mảnh Xích Kim Thiên Ngẫu Nhiên	HorseEquipPeice_Choose_T3	34	2153	2153		NeedChooseItem	1	Chọn ngẫu nhiên trong rương 1 Mảnh Trang Bị Thú Cưỡi Bậc 3	100000	1	1	1000	6	1	0	99999	1										
8216	Sách Huy Chương Cúp Thế Giới 2018	WorldCup_CollectionBook	34	8216	8216		WorldCupMedalBook	1	Thời gian World Cup 2018 có thể đặt [FFFE0D]huy chương đội quốc gia đã giám định[-] vào Sách Thu Thập, đủ [FFFE0D]32[-] huy chương khác nhau nhận thưởng, kết thúc sẽ phát thưởng theo giá trị và số lượng huy chương		1	1	1000	7	1	0	1											
8217	Huy Chương chưa giám định	WorldCup_Unidentified	34	8217	8217		WorldCupUnidentMedal	1	Thời gian World Cup 2018, nhận từ [FFFE0D]Rương Năng Động Ngày[-], [FFFE0D]Quà Mỗi Ngày[-] và [FFFE0D]Tuyệt Địa Thí Luyện[-], giám định sẽ nhận ngẫu nhiên 1 huy chương của 32 đội World Cup 2018\n[FFFE0D]Giám định tốn: 60 cống hiến[-]		1	1	1000	5	1	0	99999											
8218	Huy Hiệu Đội Nga	WorldCup_A_Russia	34	8218	8218		WorldCupMedal	1	Đội Nga là đội mạnh của Châu Âu. Từ năm 1958, Nga đã 10 lần vào World Cup, 3 lần vào Top 8 và 1 lần giành hạng 4. Đây là lần thứ 11 tham gia World Cup.\n[FFFE0D]Khẩu hiệu: Tận hưởng thi đấu[-]		1	1	1000	5	1	0	99999											
8219	Huy Hiệu Đội Ả Rập Xê Út	WorldCup_A_SaudiArabia	34	8219	8219		WorldCupMedal	1	Những năm 80 của thế kỷ 20, bóng đá Saudi Arabia phát triển mạnh mẽ, đội quốc gia đạt hạng 3 giải Châu Á vào năm 1982, hạng 2 năm 1986. Năm 1984, 1988, 1996 vô địch giải Châu Á, 1996 trở thành đội bóng thứ 2 vô địch cúp Châu Á 3 lần.\n[FFFE0D]Khẩu hiệu: Kỵ sĩ sa mạc[-]		1	1	1000	5	1	0	99999											
8220	Huy Hiệu Đội Ai Cập	WorldCup_A_Egypt	34	8220	8220		WorldCupMedal	1	Ai Cập là quốc gia Châu Phi tham gia World Cup đầu tiên, năm 1934 họ từng tham gia World Cup, nhưng thua Hungary ở vòng đấu 16 đội, mãi đến năm 1990 mới được vào chung kết World Cup, nhưng dừng bước với kết quả 2 hòa 1 thua.\n[FFFE0D]Khẩu hiệu: Pharaoh lên tiếng, thế giới đều lắng nghe[-]		1	1	1000	5	1	0	99999											
8221	Huy Hiệu Đội Uruguay	WorldCup_A_Uruguay	34	8221	8221		WorldCupMedal	1	Đội bóng Uruguay là đội vô địch World Cup đầu tiên, năm 1930 đánh bại Argentina với tỉ số 4:2 và giành chức vô địch. Năm 2011 đánh bại Paraguay ở giải Châu Mỹ, vô địch lần thứ 15 và trở thành quốc gia vô địch nhiều nhất.\n[FFFE0D]Khẩu hiệu: Mặt trời chiếu sáng Nga, bầu trời mãi tỏa xanh[-]		1	1	1000	5	1	0	99999											
8222	Huy Hiệu Đội Bồ Đào Nha	WorldCup_B_Portugal	34	8222	8222		WorldCupMedal	1	Bồ Đào Nha từng giành hạng 3 World Cup 1966, đạt hạng 2 giải European Championship 2004 và vào năm 2016 lần đầu giành chức vô địch.\n[FFFE0D]Khẩu hiệu: Vinh quang đã là quá khứ, chúng tôi phải tạo nên lịch sử[-]		1	1	1000	5	1	0	99999											
8223	Huy Hiệu Đội Tây Ban Nha	WorldCup_B_Spain	34	8223	8223		WorldCupMedal	1	Tây Ban Nha là đội mạnh của Châu Âu, từng vào bán kết World Cup 1950, năm 2010 giành chức vô địch, xếp ngang hàng với đội Brazil vào năm 1993-1996 giữ kỷ lục chiến thắng lâu nhất.\n[FFFE0D]Khẩu hiệu: Đoàn kết một lòng, chúng ta sẽ bất bại[-]		1	1	1000	5	1	0	99999											
8224	Huy Hiệu Đội Ma Roc	WorldCup_B_Morocco	34	8224	8224		WorldCupMedal	1	Morocco là đội Châu Phi tiến vào tuần chung kết World Cup đầu tiên vào năm 1970, cũng là đội hạng 1 bảng nhỏ của World Cup năm 1986.\n[FFFE0D]Khẩu hiệu: Sư tử Atlas, niềm tự hào của Morocco[-]		1	1	1000	5	1	0	99999											
8225	Huy Hiệu Đội Iran	WorldCup_B_Iran	34	8225	8225		WorldCupMedal	1	Đội bóng Iran thành lập năm 1920, năm 1948 gia nhập FIFA. Iran là đội mạnh Châu Á, sân vận động của họ được xây dựng vào năm 1970, sức chứa 100k người.\n[FFFE0D]Khẩu hiệu: 80 triệu dân, cùng một quốc gia, chung một nhịp đập[-]		1	1	1000	5	1	0	99999											
8226	Huy Hiệu Đội Pháp	WorldCup_C_France	34	8226	8226		WorldCupMedal	1	Pháp là nước tham gia sáng lập tổ chức World Cup và các giải Châu Âu, đến năm 2017, Pháp đã thi đấu 827 trận, 403 thắng 173 hòa 251 thua, điểm 1460-1168, thắng tuyệt đối 292, xếp đầu thành tích Châu Âu.\n[FFFE0D]Khẩu hiệu: Thực lực nhiệt huyết! Đội áo xanh cố lên![-]		1	1	1000	5	1	0	99999											
8227	Huy Hiệu Đội Úc	WorldCup_C_Australia	34	8227	8227		WorldCupMedal	1	Đội bóng Australia do hiệp hội bóng đá Australia quản lý. 1/1/2006 trở thành thành viên hiệp hội bóng đá Châu Á và vào năm 2015 giành chức vô địch cúp Châu Á đầu tiên.\n[FFFE0D]Khẩu hiệu: Dũng cảm tự tin, đó chính là đội Australia[-]		1	1	1000	5	1	0	99999											
8228	Huy Hiệu Đội Peru	WorldCup_C_Peru	34	8228	8228		WorldCupMedal	1	Peru từng là đội bóng mạnh, vào thập niên 70 thế kỷ 20 chỉ xếp sau Brazil và Argentina, từng 2 lần vô địch giải Châu Mỹ, 4 lần vào chung kết World Cup, 2 lần tham gia Olympic.\n[FFFE0D]Khẩu hiệu: Chúng tôi đã trở lại! 30 triệu người Peru đều đến đây[-]		1	1	1000	5	1	0	99999											
8229	Huy Hiệu Đội Đan Mạch	WorldCup_C_Denmark	34	8229	8229		WorldCupMedal	1	Đội bóng Đan Mạch do hiệp hội bóng đá Đan Mạch sáng lập, đội bóng phát triển nhanh vào năm 1980, 4 lần tham gia chung kết World Cup, 2 lần vào Top 16, 1 lần vào Top 8, 1 lần bị loại vòng bảng.\n[FFFE0D]Khẩu hiệu: Hãy cùng tạo ra lịch sử[-]		1	1	1000	5	1	0	99999											
8230	Huy Hiệu Đội Argentina	WorldCup_D_Argentina	34	8230	8230		WorldCupMedal	1	Đội bóng Argentina là một trong những đội thành công nhất trên thế giới, từng vô địch 19 lần các giải quan trọng của quốc gia, gồm 2 lần vô địch World Cup (1978, 1986), 14 lần vô địch giải Châu Mỹ, 2 lần nhận huy chương vàng Olympic (2004, 2008) và 1 lần FIFA.\n[FFFE0D]Khẩu hiệu: Đồng lòng vì giấc mơ[-]		1	1	1000	5	1	0	99999											
8231	Huy Hiệu Đội Iceland	WorldCup_D_Lceland	34	8231	8231		WorldCupMedal	1	9/2015, Iceland trở thành đội đầu tiên vào giải Châu Âu. Năm 2016, Iceland tiến vào Top 8 Giải Châu Âu. 10/2017 lần đầu vào chung kết World Cup.\n[FFFE0D]Khẩu hiệu: Hãy cùng biến giấc mơ thành sự thật[-]		1	1	1000	5	1	0	99999											
8232	Huy Hiệu Đội Croatia	WorldCup_D_Croatia	34	8232	8232		WorldCupMedal	1	Croatia có thời gian ngắn ngủi tại FIFA World Cup. Họ từng tham gia FIFA World Cup 1998 và để lại ấn tượng sâu sắc.\n[FFFE0D]Khẩu hiệu: Quốc gia nhỏ, giấc mơ to[-]		1	1	1000	5	1	0	99999											
8233	Huy Hiệu Đội Nigeria	WorldCup_D_Nigeria	34	8233	8233		WorldCupMedal	1	Nigeria lần đầu vào chung kết World Cup năm 1994, năm 1994 và 1998 từng vào Top 16, vì cầu thủ có khả năng đá độc lập, là đội bóng có thành tích tốt những năm 1990.\n[FFFE0D]Khẩu hiệu: Chim ưng vinh dự Châu Âu[-]		1	1	1000	5	1	0	99999											
8234	Huy Hiệu Đội Brazil	WorldCup_E_Brazil	34	8234	8234		WorldCupMedal	1	Brazil là đội vô địch World Cup nhiều nhất, Brazil 11 lần vào Top 4, 7 lần vào chung kết và 5 lần vô địch, vào năm 1958, 1962, 1970, 1994 và 2002 vô địch World Cup 5 lần.\n[FFFE0D]Khẩu hiệu: Tâm nguyện 200 triệu người, vinh dự 5 sao[-]		1	1	1000	5	1	0	99999											
8235	Huy Hiệu Đội Thụy Sĩ	WorldCup_E_Switzerland	34	8235	8235		WorldCupMedal	1	Đội bóng Thụy Sĩ thành lập năm 1895, thuộc hiệp hội bóng đá Thụy Sĩ, tham gia thi đấu quốc tế cấp A.\n[FFFE0D]Khẩu hiệu: Bốn loại ngôn ngữ, cùng một quốc gia[-]		1	1	1000	5	1	0	99999											
8236	Huy Hiệu Đội Costa Rica	WorldCup_E_CostaRica	34	8236	8236		WorldCupMedal	1	Đội bóng Costa Rica có biệt danh hải tặc Caribbean, luôn giữ phong độ ở giải đấu Bắc Mỹ và Caribbean. World Cup 2018 này là lần tham gia thứ 5.\n[FFFE0D]Khẩu hiệu: Chúng tôi đoàn kết, không gì là không thể[-]		1	1	1000	5	1	0	99999											
8237	Huy Hiệu Đội Serbia	WorldCup_E_Serbia	34	8237	8237		WorldCupMedal	1	Đội bóng Serbia là đội đại diện bóng đá quốc gia Serbia, quản lý bởi hiệp hội bóng đá Serbia, thực lực rất mạnh.\n[FFFE0D]Khẩu hiệu: Một đội bóng, một ước mơ, Serbia![-]		1	1	1000	5	1	0	99999											
8238	Huy Hiệu Đội Đức	WorldCup_F_Germany	34	8238	8238		WorldCupMedal	1	Đức từng vào chung kết World Cup 8 lần, 4 lần giành vô địch, 13 lần vào bán kết, chỉ xếp sau Brazil, xếp hạng 2 thế giới.\n[FFFE0D]Khẩu hiệu: Hãy cùng viết nên lịch sử[-]		1	1	1000	5	1	0	99999											
8239	Huy Hiệu Đội Mexico	WorldCup_F_Mexico	34	8239	8239		WorldCupMedal	1	Đội bóng Mexico thành lập năm 1927, từng vào World Cup 15 lần, thành công nhất vào kỳ World Cip 1986, đợt đó Mexico đã vào tứ kết, ngoài ra World Cup 1970 cũng vào được tứ kết.\n[FFFE0D]Khẩu hiệu: Mexico sống vì chiến thắng[-]		1	1	1000	5	1	0	99999											
8240	Huy Hiệu Đội Thụy Điển	WorldCup_F_Sweden	34	8240	8240		WorldCupMedal	1	Đội tuyển quốc gia Thụy Điển thành lập năm 1904, là đội đại diện của Bắc Âu, đội bóng mạnh của bóng đá Châu Âu, từng đạt thành tích 1 lần hạng 2 và 2 lần hạng 3 ở World Cup.\n[FFFE0D]Khẩu hiệu: Hãy chiến đấu vì Thụy Điển[-]		1	1	1000	5	1	0	99999											
8241	Huy Hiệu Đội Hàn Quốc	WorldCup_F_Korea	34	8241	8241		WorldCupMedal	1	Hàn Quốc từng tham gia 9 lần chung kết World Cup, từ sau năm 1986 chưa từng vắng mặt. Thành tích tốt nhất là vào được bán kết World Cup 2002, lập nên thành tích tốt nhất Châu Á.\n[FFFE0D]Khẩu hiệu: Hổ dữ Châu Á, chinh phục thế giới[-]		1	1	1000	5	1	0	99999											
8242	Huy Hiệu Đội Bỉ	WorldCup_G_Belgium	34	8242	8242		WorldCupMedal	1	Đội Bỉ từng tham gia chung kết World Cup từ sớm, từng giành hạng 3 giải Châu Âu năm 1972 và đạt hạng 2 giải Châu Âu năm 1980.\n[FFFE0D]Khẩu hiệu: Ác ma đỏ mục tiêu kiên định[-]		1	1	1000	5	1	0	99999											
8243	Huy Hiệu Đội Panama	WorldCup_G_Panama	34	8243	8243		WorldCupMedal	1	Đội bóng Panama từng vô địch giải Châu Mỹ năm 2009, năm 2005 và 2013 giành hạng 2 giải Bắc Mỹ và vùng biển Caribbean. World Cup 2018 này là lần đầu tiên tham gia.\n[FFFE0D]Khẩu hiệu: Tập hợp sức mạnh của hai đại dương[-]		1	1	1000	5	1	0	99999											
8244	Huy Hiệu Đội Tunisia	WorldCup_G_Tunisia	34	8244	8244		WorldCupMedal	1	Đội Tunisia là đội mạnh của Châu Phi. Tunisia vào năm 1978, 1998, 2002 và 2006 từng vào chung kết World Cup.\n[FFFE0D]Khẩu hiệu: Chim ưng xuất hiện, người hâm mộ đồng lòng[-]		1	1	1000	5	1	0	99999											
8245	Huy Hiệu Đội Anh	WorldCup_G_England	34	8245	8245		WorldCupMedal	1	Đội bóng Anh từng vô địch British Home Championship lần thứ 54 và World Cup 1966, gần đây thành tích cũng có tiến bộ.\n[FFFE0D]Khẩu hiệu: Hãy cho chúng tôi chiến thắng[-]		1	1	1000	5	1	0	99999											
8246	Huy Hiệu Đội Ba Lan	WorldCup_H_Poland	34	8246	8246		WorldCupMedal	1	Ba Lan từng chấn động thế giới vào thập niên 70 và 80, từng giành hạng 3 giải World Cup 1974, 1982 và vào Top 8 ở kỳ World Cup 1978.\n[FFFE0D]Khẩu hiệu: Đội Ba Lan cố lên![-]		1	1	1000	5	1	0	99999											
8247	Huy Chương Đội Sénégal	WorldCup_H_Senegal	34	8247	8247		WorldCupMedal	1	Đội bóng Sénégal từng tham gia World Cup 2002, đánh bại đội Pháp với tỉ số 1-0 và vào đến tứ kết, cuối cùng bị Thổ Nhĩ Kỳ đánh bại ở trận thêm giờ.\n[FFFE0D]Khẩu hiệu: Không có gì là không thể với Sénégal[-]		1	1	1000	5	1	0	99999											
8248	Huy Hiệu Đội Colombia	WorldCup_H_Columbia	34	8248	8248		WorldCupMedal	1	Đội bóng Colombia là đội đại diện Colombia thi đấu quốc tế, thành tích luôn nằm dưới Uruguay, Brazil và Argentina.\n[FFFE0D]Khẩu hiệu: Một ước mơ, 3 sắc màu, ước mơ của 50 triệu người[-]		1	1	1000	5	1	0	99999											
8249	Huy Hiệu Đội Nhật Bản	WorldCup_H_Japan	34	8249	8249		WorldCupMedal	1	Đội Nhật Bản từng 5 lần tham gia World Cup, thành tích tốt nhất là vào được Top 16 ở kỳ World Cup 2002 và 2010.\n[FFFE0D]Khẩu hiệu: Các võ sĩ lam, thời khắc chiến đấu đến rồi![-]		1	1	1000	5	1	0	99999											
8250	Bánh Ít Bạch Ngọc	DuanWuFestival_ZongZi3	34	8250	8250		AddBuffItem	1	Dùng sẽ tăng EXP đánh quái [FFFE0D]dã ngoại[-], tối đa dùng [FFFE0D]100[-], duy trì [FFFE0D]30 phút[-]:\nEXP đánh quái dã ngoại: +20%		1	1	1000	2	1	0	99999	2326	1	27000	1							
8251	Bánh Ít Bích Quân	DuanWuFestival_ZongZi4	34	8251	8251		SkillPointBook	1	Dùng xong sẽ nhận được vĩnh viễn [FFFE0D]1[-] điểm kỹ năng, mỗi người chỉ có thể dùng [FFFE0D]1[-] cái.		1	1	1000	3	1	0	99999											
8283	Ngoại Trang Huyết Đồng-Nguyệt Tuyệt	Item_HorseShow_9	34	7535	7535		waiyi_exchange		Dùng nhận 1 ngoại trang thú cưỡi, trang bị vào sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Thời hạn: Vĩnh viễn[-]		1	1	1000	71	1	0	1											130
8254	Ngoại Trang Huyết Đồng-Khiếu Sương (1 Năm)	World_Cup_1	34	8252	8252		waiyi_exchange		[FFFE0D]Thưởng hạng 1 hoạt động thu thập huy chương World Cup[-]\n\nDùng nhận 1 ngoại trang thú cưỡi, trang bị vào sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Thời hạn: 1 năm[-]		1	1	1000	71	1	0	1											133
8255	Ngoại Trang Huyết Đồng-Hoang Trần (1 Năm)	World_Cup_2	34	8253	8253		waiyi_exchange		[FFFE0D]Thưởng hạng 2-5 hoạt động thu thập huy chương World Cup[-]\n\nDùng nhận 1 ngoại trang thú cưỡi, trang bị vào sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Thời hạn: 1 năm[-]		1	1	1000	71	1	0	1											134
8272	Ngoại Trang Huyết Đồng-Thanh Khung (1 Năm)	World_Cup_3	34	8273	8273		waiyi_exchange		Dùng nhận 1 ngoại trang thú cưỡi, trang bị vào sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Thời hạn: 1 năm[-]		1	1	1000	71	1	0	1											135
8256	Quà Đua Thuyền	2018June_648Box_1	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Hộp Chọn Đồng Hành SS, Hộp Vũ Khí Bổn Mạng SS, Quà Hoa Cỏ x5, Rương Đá Hồn Lv4 Ngẫu Nhiên, Huy Chương chưa giám định (Huy Chương Top 4) x10[-]		1	1	1000	6	1	0	99999	8256	1									
8257	Quà Đua Thuyền	2018June_648Box_2	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Hộp Chọn Đồng Hành SS, Hộp Vũ Khí Bổn Mạng SS, Rương Chọn Đá Hồn Lv4, Quà Chọn 10000 Chân Khí Nguyên Khí, Tẩy Tủy Tâm Pháp, Tái Lập Lệnh x2, Huy Chương chưa giám định (Huy Chương Top 4) x10[-]		1	1	1000	6	1	0	99999	8257	1									
8258	Quà Đua Thuyền	2018June_648Box_3	34	786	786		RandomItem	1	Dùng nhận:\n[FFFE0D]Tái Lập Lệnh x2, Hộp Chọn Đồng Hành SS, Hộp Vũ Khí Bổn Mạng SS, Quà Chọn 20000 Chân Khí Nguyên Khí, Quà Chọn Tẩy Tủy Kinh, Huy Chương chưa giám định (Huy Chương Top 4) x10[-]		1	1	1000	6	1	0	99999	8258	1									
